Date,nps,Comment
2/18/23 21:22,10,POR SU FÁCIL CONSULTA Y MANEJO
2/18/23 21:10,10,por el servicio
2/18/23 20:54,10,"Siempre han sido amables al documentar y los vuelos han salido a tiempo, gracias"
2/18/23 20:18,9,exelente atencion
2/18/23 20:17,9,Porque es rapido
2/18/23 19:18,10,facil y rapido
2/18/23 19:03,10,facilidad de hacerlo
2/18/23 18:58,10,Son lo mejor
2/18/23 18:53,10,Unidad SSD Externa Adata ASE760 / 512gb / USB 3.2 Gen 2 Tipo-C / Negro / Portátil
2/18/23 18:47,10,Rapidez
2/18/23 18:46,10,ES MUY AMIGABLE AL USUARIO
2/18/23 18:28,10,"Fácil, rápido"
2/18/23 18:12,10,MUY FACIL
2/18/23 18:07,10,FÁCIL DE USAR
2/18/23 18:06,10,muy eficientes
2/18/23 18:01,10,Muy comodo y lindo
2/18/23 17:45,10,buen servicio
2/18/23 17:43,9,Pagina amigable y de sencillo maneja.
2/18/23 17:30,9,xxxx
2/18/23 17:26,10,EXCELENTE
2/18/23 17:22,10,Muy agil el proceso
2/18/23 17:09,10,Práctico
2/18/23 16:40,9,Servicio
2/18/23 16:38,10,es rapida y confiable
2/18/23 16:31,10,RAPIDEZ
2/18/23 16:29,10,excelente servicio
2/18/23 16:28,9,BIEN
2/18/23 16:27,9,NINGUNA
2/18/23 16:15,10,todo bien
2/18/23 16:12,10,Es rápido
2/18/23 16:02,10,RAPIDEZ
2/18/23 16:01,10,GRACIAS
2/18/23 15:42,10,fue rápida la reservación
2/18/23 15:41,10,SIN PROBLEMAS  DE LA PAGINA
2/18/23 15:37,10,FACIL
2/18/23 15:20,9,Bueno
2/18/23 15:02,10,eS MUY SENCILLO
2/18/23 14:30,10,ES MUY FACIL
2/18/23 14:23,10,EXCELENTE
2/18/23 13:55,10,Es rápido
2/18/23 13:46,9,rapido y efectivo
2/18/23 12:43,10,Esta a tiempo
2/18/23 12:14,10,Muy Facil
2/18/23 8:15,10,ahorra tiempo
2/18/23 7:28,10,por su servicio y calidez
2/18/23 7:00,9,Seguridad y facilidad
2/18/23 6:30,10,Muy Agil y rápido
2/18/23 5:36,10,BUEN SERVICIO
2/18/23 5:14,10,EXCELENTE SERVICIO
2/18/23 5:12,10,rápido y fácil
2/18/23 5:02,10,Porque fue muy sencillo realizar el trámite y con toda la información necesaria
2/18/23 4:43,10,El servicio fue muy fácil y rápido y eficiente.
2/18/23 4:43,10,Economico
2/18/23 4:38,10,fue muy rapido y facil
2/18/23 3:53,10,Es rápido
2/18/23 3:29,10,ok
2/18/23 2:47,9,Por que es rapido
2/18/23 2:46,10,la rapidez de reservación
2/18/23 2:37,10,FACIL DE USAR
2/18/23 2:10,10,economico
2/18/23 1:59,10,Cool
2/18/23 1:52,10,por el seervicio
2/18/23 1:34,10,PORQUE ES FACIL
2/18/23 1:18,9,El procedimiento es fácil de realizar
2/18/23 1:11,10,buen servicio
2/18/23 1:07,10,Excelente sitio
2/18/23 1:01,10,por la rapidez
2/18/23 0:56,10,Excelente servicio!
2/18/23 0:55,10,rápida y eficiente
2/18/23 0:35,10,RAPIDEZ
2/18/23 0:31,10,agilidad
2/18/23 0:29,10,"Fácil, rápido e intuitivo"
2/18/23 0:29,9,POR RAPIDEZ
2/18/23 0:26,9,"Está muy sencillo, muy practico!!!"
2/18/23 0:24,10,Todo muy amable.
2/18/23 0:19,10,"nunca e tenido problemas, siempre es facil acceder y siempre hay buenas ofertas, son amables, simplemente siempre prefiero esta aerolinea"
2/18/23 0:14,10,efectivos
2/17/23 23:34,10,muy accecible y barato
2/17/23 23:33,10,todo bien
2/17/23 23:30,9,es rapido
2/17/23 23:20,10,LOS PRECIOS Y EFICAZ
2/17/23 23:18,10,muy amable y muy eficaz.
2/17/23 23:11,9,hasta hoy todo a sido bueno
2/17/23 23:05,10,muy practico
2/17/23 23:04,9,un poco confuso
2/17/23 23:01,10,Es muy clara la información
2/17/23 22:58,9,muy rapido y claro
2/17/23 22:46,9,disponibilidad de vuelos
2/17/23 22:39,10,..
2/17/23 22:38,10,en lo particular yo no he tenido ningun problema y es facil acceder a su sitio web
2/17/23 22:31,10,es muy facil hacerlo
2/17/23 22:30,10,Fácil uso
2/17/23 22:13,10,"EL LLENADO ES MUY FACIL, TE LLEVA DE LA MANO"
2/17/23 21:59,10,PROCESO FACIL
2/17/23 21:57,10,por  economicos
2/17/23 21:54,10,TODO MUY RAPIDO
2/17/23 21:50,10,AGIL E INFORMACION CLARA
2/17/23 21:34,10,es fácil
2/17/23 21:33,10,ninguna
2/17/23 21:15,10,buena atención
2/17/23 21:08,9,por la disponibilidad de tiempo
2/17/23 21:07,10,ok
2/17/23 21:07,9,pagina amigable
2/17/23 20:58,10,TODO BIEN
2/17/23 20:41,10,es práctico y claro
2/17/23 20:29,10,GRACIAS
2/17/23 20:25,10,rapido y facil
2/17/23 20:25,9,es muy rapido
2/17/23 20:22,10,ES MUY SENCILLLO
2/17/23 20:20,10,Rápido y fácil
2/17/23 20:20,9,Efectivo!
2/17/23 20:19,9,SE EVITAN EL RIESGO DE CERRAR VUELO EN MOSTRADOR Y PERDER EL VUELO
2/17/23 20:19,10,TODO SUPER PRACTICO GRACIAS!!!!!
2/17/23 20:14,10,fue muy sencillo y practico
2/17/23 20:13,10,MUY BIEN GRACIAS
2/17/23 20:01,10,sencillo
2/17/23 19:53,10,"Me gusta mucho la plataforma de internet, muy facil de usar"
2/17/23 19:44,10,Rápido y sencillo
2/17/23 19:42,10,Facil
2/17/23 19:31,9,Todo bien
2/17/23 19:25,10,EXCELENTE SERVICIO
2/17/23 19:22,9,Es sencillo y rápido
2/17/23 19:17,10,POR LA RAPIDEZ Y CLARIDAD
2/17/23 19:13,10,ES FACIL Y RAPIDO
2/17/23 19:09,10,es fácil
2/17/23 19:07,9,es bueno
2/17/23 19:06,10,TODO ESTA BIEN
2/17/23 19:00,10,Facilidad
2/17/23 18:59,10,rapida
2/17/23 18:51,10,gracias
2/17/23 18:45,10,Puedes hacer el check in con tiempo para no hacer fila
2/17/23 18:28,10,buen servicio
2/17/23 18:20,9,todo muy facil
2/17/23 18:16,10,ESTA CHIDO.. HASTA AHORITA
2/17/23 18:11,10,rapido
2/17/23 18:08,10,EWFA
2/17/23 18:07,10,todo facil
2/17/23 18:05,10,Facilidad
2/17/23 17:58,10,Agilidad
2/17/23 17:55,10,GRAN INTREFAZ DE USUARIO
2/17/23 17:49,10,Facilidad
2/17/23 17:43,9,Sencillo
2/17/23 17:41,10,ràpido y sencillo
2/17/23 17:38,9,POR LO ECONOMICO
2/17/23 17:29,10,Es muy rapido y facil
2/17/23 17:26,10,ME GUSTA VIVAEROBUS
2/17/23 17:16,10,Es muy práctico
2/17/23 17:15,10,efectividad
2/17/23 17:11,10,Fácil de usar y con buen diseño
2/17/23 17:09,10,Es muy sencillo
2/17/23 17:05,9,RAPIDEZ
2/17/23 17:04,10,Buen servicio
2/17/23 17:03,10,todo bien
2/17/23 17:01,10,muy facil el proceso
2/17/23 16:54,10,mUY AMIGABLE
2/17/23 16:53,9,Proceso claro y sencillo
2/17/23 16:34,9,fácil de usar
2/17/23 16:32,9,Rapido y eficiente
2/17/23 16:21,10,AMIGABLE Y RAPIDA. GRACIAS.
2/17/23 16:16,10,Gracias
2/17/23 15:58,10,MUY FACIL Y SE ENTIENDE MUY BIEN
2/17/23 15:58,10,rapidez y practicidad
2/17/23 15:42,10,Esta super facil
2/17/23 15:41,10,"Por todo, precio, servicio al 100"
2/17/23 15:26,10,"Han mejorado bastante, el servicio es más ágil. gracias."
2/17/23 15:15,10,Ahorra tiempo
2/17/23 15:08,10,es rapido
2/17/23 14:52,10,sencillo de hacer
2/17/23 14:36,10,la pagina ahora es muy facil y amigable y rapida
2/17/23 14:11,10,muy rapido
2/17/23 13:28,10,facil
2/17/23 13:25,10,MUY PRACTICA EN INDICACIONE
2/17/23 12:53,10,FACIL
2/17/23 8:41,10,buena
2/17/23 8:31,10,bien
2/17/23 8:20,10,es sencillo y rápido
2/17/23 7:20,9,todo bien
2/17/23 7:01,10,Agil y práctica
2/17/23 6:55,9,Buen servicio y tarifas economicas
2/17/23 6:19,9,NINUGA
2/17/23 6:12,9,Son buneos
2/17/23 6:00,10,hola
2/17/23 5:53,9,Hasta ahorita va bien
2/17/23 5:17,10,Buen servicio.
2/17/23 4:36,9,fácil de usar
2/17/23 4:22,10,Rápido
2/17/23 4:06,9,ATENCION
2/17/23 4:05,10,"Porque son una aerolínea al alcance del presupuesto de las personas menos favorecidas económicamente, además que brindan un buen servicio... sólo faltaría ampliar un poco más sus puntos de abordaje (por ejemplo salidas/llegadas de/a Minatitlán Veracruz)"
2/17/23 3:59,10,Por poder abordar con  mi carta de denucia
2/17/23 3:56,9,PRACTICO
2/17/23 3:55,9,El proceso ha sido muy facil.  Gracias!
2/17/23 3:47,10,buen servicio
2/17/23 3:42,10,Es muy practico y sencillo
2/17/23 3:28,10,N
2/17/23 3:22,10,ES SENCILLO
2/17/23 3:11,10,.
2/17/23 3:03,9,Fue facil
2/17/23 2:57,10,PRECIOS
2/17/23 2:55,10,facil
2/17/23 2:43,10,muy practico
2/17/23 2:42,10,EXCELENTE SERVICIO
2/17/23 2:33,10,eficiencia
2/17/23 2:32,10,biennn
2/17/23 2:15,10,Facilidad
2/17/23 2:14,10,SALE DE QUERETARO
2/17/23 2:05,10,facil de reservar
2/17/23 1:24,10,"un proceso muy sencillo,y agil"
2/17/23 1:24,9,Muy fácil de usar
2/17/23 1:21,9,FACIL Y PRACTICO
2/17/23 1:00,10,muy practico
2/17/23 0:59,9,por que si
2/17/23 0:54,10,todo excelente
2/17/23 0:25,10,facil
2/16/23 23:54,10,MUY BUENOS
2/16/23 23:51,10,SIN COM.
2/16/23 23:43,10,EXCELENTE
2/16/23 23:34,9,siempre me dan buen servicio
2/16/23 23:33,10,EL PORTAL ES MUY AMIGABLE
2/16/23 23:31,10,EFICIENCIA
2/16/23 23:23,10,EXCELENTE AEROLINEA
2/16/23 22:52,10,porque ahorra tiempo
2/16/23 22:14,9,RAPIDEZ
2/16/23 22:10,9,muy practico
2/16/23 22:04,10,"es super rapido, sin complicaciones"
2/16/23 22:00,10,Muy fácil para navegar !!!!!
2/16/23 21:58,9,MUY ECONOMICO
2/16/23 21:54,10,CLARO
2/16/23 21:30,10,RAPIDA CLARA AGIL FELICIDADES
2/16/23 21:25,9,buen servicio
2/16/23 21:08,10,facil
2/16/23 21:07,10,ES RÁPIDO
2/16/23 20:50,10,PRECIO
2/16/23 20:46,10,BUEN SERVICIO
2/16/23 20:40,10,RAPIDEZ Y PRECIO
2/16/23 20:39,10,"economico, rapido y sencillo"
2/16/23 20:02,10,muy facil
2/16/23 19:59,10,POR CONFIABLE Y EXCELENTES TARIFAS
2/16/23 19:59,10,EXCELENTE SERVICIO
2/16/23 19:49,10,Práctico
2/16/23 19:49,10,bien
2/16/23 19:48,10,eficaz
2/16/23 19:48,9,rapido
2/16/23 19:47,10,ES FACIL Y RAPIDO
2/16/23 19:40,9,fue rápido
2/16/23 19:39,10,SUPER FACIL
2/16/23 19:34,10,"El apoyo que nos están brindando ante el cese de operaciones de Aeromar es increíble, sin duda alguna será una de mis primeras opciones a futuro. Gracias!!!"
2/16/23 19:33,10,porque este proceso evita complicaciones y perdida de tiempo
2/16/23 19:25,10,muy sencillo y te lleva de la mano
2/16/23 19:19,10,rapido y claro
2/16/23 19:19,9,Rapido y seguro!
2/16/23 19:08,10,Buen servicio
2/16/23 19:03,10,Solo me llevo un par de segundos hacer el check in!
2/16/23 19:01,10,muy sencillo
2/16/23 18:48,10,BUENA APLICACION
2/16/23 18:44,10,Muy Intuitivo
2/16/23 18:39,10,RAPIDO
2/16/23 18:39,10,muy rapido
2/16/23 18:35,9,Puedes llegar con menos tiempo de espera
2/16/23 18:35,10,RAPIDO Y COMODO
2/16/23 18:32,10,si
2/16/23 18:27,10,por buen servicio
2/16/23 18:26,9,Sencillo y rápido
2/16/23 18:16,10,Por lo sencillo y rápido que es
2/16/23 18:14,10,todo bien
2/16/23 18:13,10,siii
2/16/23 18:10,10,GRACIAS
2/16/23 18:04,10,ggggg
2/16/23 18:03,10,POR TODO
2/16/23 18:02,10,Comodidad y rapidez
2/16/23 17:57,10,Es rápido
2/16/23 17:57,9,Página amigable
2/16/23 17:56,10,Proceso facil.
2/16/23 17:47,10,FACIL Y RAPIDO
2/16/23 17:42,10,agil y rapido
2/16/23 17:34,9,BUENA ATENCIÓN
2/16/23 17:30,9,facil de usa
2/16/23 17:27,10,muy rápido y facil
2/16/23 17:24,10,EXCENTE PLATAFORMA MUY FACIL DE USAR Y BUEN PRECIO!
2/16/23 17:20,10,es muy practico
2/16/23 17:16,10,g
2/16/23 17:13,10,MUY BUEN SERVICIO
2/16/23 17:12,10,es simple y rapido
2/16/23 17:10,9,MUY BIEN
2/16/23 17:09,9,no esta confuso
2/16/23 17:08,10,MUY RAPIDO
2/16/23 17:08,10,sencillez
2/16/23 17:07,10,rapidez
2/16/23 17:02,10,por servicio
2/16/23 16:58,10,Rápido y sencillo
2/16/23 16:56,10,es muy rapido
2/16/23 16:48,10,rapido
2/16/23 16:47,10,RÁPIDO Y FÁCIL. MUY ACCESIBLE
2/16/23 16:41,10,ES MI LINEA DE SIEMPRE Y SIN NINGUN CONTRATIEMPO
2/16/23 16:38,10,ES RAPIDO
2/16/23 16:38,9,Es muy cómodo y fácil
2/16/23 16:28,10,ES FACIL
2/16/23 16:26,10,facil y rapido
2/16/23 16:25,10,muy rapido y como
2/16/23 16:20,10,excelente servicio
2/16/23 16:20,10,rAPIDO
2/16/23 16:16,10,por su colaboración y apoyo ante el cese de operaciones de Aeromar ¡Muchísimas gracias!
2/16/23 16:09,9,El sitio es razonablemente amigable
2/16/23 16:04,10,parece que es rapido y facil.
2/16/23 16:04,10,MUY BUEN SERVICIO
2/16/23 16:02,10,"facil de usar, interfaz amigable"
2/16/23 15:52,9,"facil, rapido y entendible"
2/16/23 15:42,9,facilidad
2/16/23 15:37,10,a ustedes
2/16/23 15:33,10,rapido y sencillo de realizar
2/16/23 15:33,10,todo ok
2/16/23 15:29,10,por su excelencia
2/16/23 15:29,9,"porque nunca he tenido problemas con ustedes, son muy eficientes."
2/16/23 15:23,10,Por el buen servicio
2/16/23 15:21,10,por que es fácil y rápido!
2/16/23 14:58,10,Buen servicio
2/16/23 14:55,10,pasos sencillos y recordatorio por correo
2/16/23 14:51,10,He utilizado esta aerolinea y es muy amable el personal.
2/16/23 14:51,10,FACIL Y RAPIDO
2/16/23 14:48,10,buen servicio !
2/16/23 14:48,9,EFICIENCIA
2/16/23 14:44,10,Por que son excelente compania.
2/16/23 14:38,10,por la facilidad de buscar vuelos la planeacion de su web es muy facil de manejar y eso simplifica mucho en todo
2/16/23 14:12,10,CALIDAD EN EL SERVICIO
2/16/23 14:04,10,exelente servicio
2/16/23 13:33,9,Servicio
2/16/23 13:27,9,es rapido y seguro
2/16/23 13:25,10,PRECIO
2/16/23 12:23,10,gracias
2/16/23 8:40,10,FACIL de hacer
2/16/23 6:48,10,"me gusta que se pueden hacer cambios en los vuelos sin cobrar. Es genial, tener tres cambios sin cobrar. Gracias."
2/16/23 6:44,10,Muy facil
2/16/23 5:50,10,muy buena
2/16/23 5:47,10,excelente
2/16/23 5:47,10,ES SUMAMENTE SENCILLO Y RAPIDO
2/16/23 5:44,10,"rapidez y ´plataforma m,uy amigable"
2/16/23 5:41,10,fue sencillo
2/16/23 5:38,10,agilizas movimientos y tiempos
2/16/23 5:33,10,es más fácil y rápido
2/16/23 5:16,10,SEGURO Y EFICAZ
2/16/23 5:15,10,Fue muy facil y accesible el proceso.
2/16/23 5:00,9,portal amigable
2/16/23 4:56,10,rapidez
2/16/23 4:42,10,Efiiciente
2/16/23 4:06,10,es muy facil
2/16/23 3:44,10,facil de utilizar
2/16/23 3:43,10,buen serbicio
2/16/23 3:33,10,PLATAFORMA MUY AMIGABLE
2/16/23 3:32,10,OK
2/16/23 3:20,9,por la facilidad para realizarlo
2/16/23 3:15,10,bien
2/16/23 3:09,9,muy agil
2/16/23 3:05,9,por eficientes
2/16/23 3:02,10,Es accesible y rapido
2/16/23 3:00,10,Fácil y rápido
2/16/23 3:00,10,UN PLACER
2/16/23 2:55,10,TODO MUY BIEN
2/16/23 2:48,10,GRACIAS
2/16/23 2:47,10,MUY BUEN SERVICIO
2/16/23 2:41,10,Por la forma tan sencilla de realizarla
2/16/23 2:25,10,Me gusta la facilidad de la pagina
2/16/23 2:16,10,Muy sencillo.
2/16/23 2:16,10,destinos
2/16/23 1:46,10,"ES FACIL, RAPIDO Y SUPER OPTIMIZANTE PARA TIEMPOS"
2/16/23 1:36,10,A mi tio
2/16/23 1:35,10,POR LOS HORARIOS
2/16/23 1:28,10,muy sencillo y rapido
2/16/23 1:21,10,fue rapido  facil
2/16/23 1:18,10,FACIL
2/16/23 1:08,10,todo ok
2/16/23 1:00,10,PAGINA FACIL DE NAVEGAR
2/16/23 0:59,10,SU PAGINA ES MUY NOBLE
2/16/23 0:59,9,es muy amigable
2/16/23 0:48,10,Está fácil
2/16/23 0:47,10,muy eficiente
2/16/23 0:46,10,amables
2/16/23 0:42,10,Por ser la mejor opcion
2/16/23 0:31,10,Es bastante economico y tiene disponibilidad
2/16/23 0:30,10,Porque es muy facil
2/16/23 0:11,10,PRACTICIDAD.
2/15/23 23:54,10,eficiente
2/15/23 23:54,10,.
2/15/23 23:49,10,BUEN SERVICIO
2/15/23 23:48,10,muy rápido
2/15/23 23:45,9,RAPIDEZ
2/15/23 23:38,10,EFICIENTE
2/15/23 23:36,10,MUY RAPIDO
2/15/23 23:32,10,rapidez
2/15/23 23:19,10,..................
2/15/23 23:04,9,es bueno
2/15/23 22:54,10,POR ECONOMICO
2/15/23 22:47,10,por practica
2/15/23 22:37,10,me parece excelente
2/15/23 22:35,10,Rápido y amigable
2/15/23 22:34,10,si
2/15/23 22:23,10,Es la primera vez que voy a viajas en esta linea y quiero que mi experiencia sea la mejor
2/15/23 22:15,10,Muy facil
2/15/23 22:13,10,Es muy facil y agil el proceso
2/15/23 22:03,10,por lo factible
2/15/23 21:55,9,ES BASTANTE INTUITIVO
2/15/23 21:53,10,"sumamente ágil, y sin mucha carga de información no útil"
2/15/23 21:47,10,Muy práctico y ágil
2/15/23 21:47,10,es muy facil la informacion
2/15/23 21:44,9,es agil y rapido el proceso
2/15/23 21:42,9,MUY EFICIENTE
2/15/23 21:39,10,TODO CORRECTO
2/15/23 21:31,9,Me ha sido facil el registrarme
2/15/23 21:23,10,buemnas ofertas y raPIDES EN SU PAGINA
2/15/23 21:09,10,son buenos
2/15/23 20:57,10,PROCESO SENCILLO
2/15/23 20:55,10,muy bueno
2/15/23 20:53,10,na
2/15/23 20:48,10,Buen servicio
2/15/23 20:38,10,faCIL Y RAPIDO
2/15/23 20:36,10,"Rápido, cómod y eficaz."
2/15/23 20:32,10,excelente
2/15/23 20:27,10,muy buenos precios
2/15/23 20:26,10,POR SU EXCELETE SERVICIO
2/15/23 20:25,10,Rapido
2/15/23 20:11,10,POR LA RAPIDEZ Y SENCILLEZ DE OBTENER EL PASE
2/15/23 20:04,10,ALGO MUY SENCILLO Y PRACTICO
2/15/23 20:02,10,AGIL Y DINAMICO
2/15/23 20:00,9,Demasiada información extra que te confunde
2/15/23 19:56,10,buenos
2/15/23 19:42,10,Muy facil hacer el proceso
2/15/23 19:39,10,POR BUEN SERVICIO
2/15/23 19:34,10,rapido y facil de usar
2/15/23 19:19,10,Está ágil. Gracias.
2/15/23 19:15,10,muy facil de hacer
2/15/23 19:14,10,son muy buena aerolinea
2/15/23 19:12,10,Es rápido y sencillo
2/15/23 19:08,10,top
2/15/23 18:59,10,efectivo
2/15/23 18:51,10,GRACIAS
2/15/23 18:50,10,es facil y sencillo hacer el procedimiento
2/15/23 18:49,10,.
2/15/23 18:44,10,Es facil y rapido
2/15/23 18:40,10,FACIL DE NAVEGAR
2/15/23 18:40,10,Facilidad
2/15/23 18:36,10,por el servicio
2/15/23 18:24,10,ágil y rápido
2/15/23 18:13,10,todo excelente
2/15/23 18:02,10,EXCELENTE SERVICIO
2/15/23 17:59,10,BUENAS TARIFAS Y HORARIOS
2/15/23 17:50,10,ES MUY FACIL Y RAPIDO
2/15/23 17:46,10,EFICIENCIA Y RAPIDEZ
2/15/23 17:43,9,SI
2/15/23 17:39,10,AGIL Y RAPIDO
2/15/23 17:38,10,es facil y muy entendible
2/15/23 17:32,10,RAPIDEZ Y EFICIENCIA
2/15/23 17:32,9,por los precios accesibles
2/15/23 17:31,10,que haya mas accesibilidad para cambiar vuelos desde tarifa cero
2/15/23 17:27,9,Muy ágil
2/15/23 17:26,10,comodo
2/15/23 17:08,10,muy sensillo
2/15/23 17:07,10,es rapido
2/15/23 17:01,10,Muy sencillo
2/15/23 16:58,9,en movil esta limitado el uso de aplicacion
2/15/23 16:54,10,por excelencia
2/15/23 16:47,10,es muy rapido
2/15/23 16:47,10,buen servicio
2/15/23 16:47,9,Es claro y rápido
2/15/23 16:46,9,facilidad
2/15/23 16:44,9,muy agil el servicio
2/15/23 16:42,10,por bellos
2/15/23 16:28,10,Fácil aplicacion
2/15/23 16:21,10,Por su excelente servicio.
2/15/23 15:59,10,Excelente atención!
2/15/23 15:55,10,Es muy sencilla y fácil de entender
2/15/23 15:50,10,Muy sencillo y rápido
2/15/23 15:43,10,Por que es muy ágil su sitio
2/15/23 15:39,10,Excelente
2/15/23 15:38,10,es muy facil
2/15/23 15:32,9,buen servicio
2/15/23 15:24,9,Muy facil de usar
2/15/23 15:22,10,rapido
2/15/23 15:20,9,ahorra tiempo
2/15/23 15:20,9,si
2/15/23 15:10,10,MUY ENTENDIBLE
2/15/23 15:05,9,Por que facilita el proceso
2/15/23 14:57,10,Es sencillo de realizar
2/15/23 14:57,10,Buen servicio
2/15/23 14:53,10,por practicidad
2/15/23 14:52,10,Es fácil y rápido de realizar.
2/15/23 14:34,10,muy facil el proceso
2/15/23 14:27,10,Es muy fácil y sencillo.
2/15/23 14:18,10,facil
2/15/23 14:10,10,Facilidad de uso
2/15/23 14:05,10,Facil y rápido
2/15/23 14:01,10,EXCELENTE SERVICIO
2/15/23 11:13,9,para eviat filas
2/15/23 11:12,9,por su organizacion
2/15/23 6:02,10,PORQUE ES LO MAS PRACTICO
2/15/23 6:00,10,muy amigable
2/15/23 5:50,9,Fácil y rápido.
2/15/23 5:33,9,VUELO ECONOMICO
2/15/23 4:53,10,.
2/15/23 4:31,10,"Facil, amigable y explicativo"
2/15/23 4:15,10,Es bueno
2/15/23 4:11,10,facil de usar
2/15/23 3:44,10,AMIGABLE
2/15/23 3:29,10,simplicidad
2/15/23 3:04,10,FÁCIL DE COMPRAR EN LINEA Y VUELOS A BUEN PRECIO
2/15/23 2:57,10,por hacer sencillo el proceso
2/15/23 2:57,10,Muy buena pagina
2/15/23 2:47,9,buena
2/15/23 2:47,10,Es muy fácil y sencillo
2/15/23 2:19,9,ES VERSATIL LA OPERACION
2/15/23 2:18,10,EFICIENTE
2/15/23 2:15,10,.
2/15/23 1:48,10,Porque fue fácil y rápido
2/15/23 1:48,10,Muy fácil
2/15/23 1:43,10,me ahorra tiempo
2/15/23 1:29,9,RAPIDEZ
2/15/23 1:28,10,muy fácil
2/15/23 1:19,10,Excelente tarifa
2/15/23 1:06,10,excelente linea
2/15/23 0:37,10,Si eso es todo creo que estuvo fácil
2/15/23 0:35,10,por la agilidad de atencion
2/15/23 0:33,9,Muy ágil
2/15/23 0:33,10,ok
2/15/23 0:27,10,faciidad  de uso
2/15/23 0:17,9,precios bajos
2/15/23 0:17,10,USTEDES TIENEN LA OPCION DE ELEGIR ASIENTOS SIN COSTO Y CON ANTICIPACION
2/15/23 0:09,9,Es muy sencillo y claro el proceso
2/15/23 0:04,10,RAPIDO
2/14/23 23:40,10,Rapidez
2/14/23 23:33,10,facilidad y disponibilidad
2/14/23 23:16,10,ES FACIL DE USAR
2/14/23 23:09,9,RAPIDO Y SENCILLO
2/14/23 23:08,10,Facilidad
2/14/23 23:08,10,Rapido
2/14/23 23:05,10,Muy sencillo.
2/14/23 23:03,10,todo bien
2/14/23 22:55,10,muy facil
2/14/23 22:44,9,es rapidoel tramite
2/14/23 22:44,10,rapidez
2/14/23 22:44,9,SERVICIO Y COSTO
2/14/23 22:40,9,FACIL
2/14/23 22:36,10,agilizar tiempos previo al vuelo siempre es util
2/14/23 22:34,9,VUELOS DE UNA SOLA RUTA
2/14/23 22:22,9,BUENA
2/14/23 21:54,10,xxxx
2/14/23 21:54,10,AUNQUE CANCELARON MI VUELO SIEMPRE ESTUBIERON EN CONTACTO Y SOLUCIONARON
2/14/23 21:37,10,Excelente servicio!
2/14/23 21:36,9,FACIL
2/14/23 21:31,10,MUY RAPIDO!!
2/14/23 21:22,10,ACCESIBLE. GRACIAS.
2/14/23 21:19,10,facil y rapido
2/14/23 21:19,10,Sencillo
2/14/23 20:56,10,EXCELENTE SERVICIO Y AMABILIDAD
2/14/23 20:55,9,rapidez
2/14/23 20:54,10,es muy amigable hacer reservación con tiempo
2/14/23 20:54,9,ES BUENO
2/14/23 20:53,10,super veloz
2/14/23 20:47,10,sencillo
2/14/23 20:46,9,OK
2/14/23 20:45,10,MUY RAPIDO
2/14/23 20:34,10,Facil de usar
2/14/23 20:28,9,INTUITIVA
2/14/23 20:27,10,Cada vez es más sencillo comprar vuelos.
2/14/23 20:24,10,Muy facil!
2/14/23 20:16,10,FACIL Y RAPIDO
2/14/23 20:15,10,buenos
2/14/23 20:08,9,se me cerro la pagina 2 veces por marcar error
2/14/23 20:00,10,EXELENTE SERVICIO
2/14/23 20:00,10,es simple de hacer
2/14/23 19:53,9,POR PRECIOS
2/14/23 19:42,10,BUEN SERVICIO
2/14/23 19:40,10,.
2/14/23 19:37,9,efcaxcia
2/14/23 19:36,10,Todo muy rapido y bien
2/14/23 19:34,10,POR PAGINA AMIGABLE
2/14/23 19:25,10,Es muy fácil y  rápido
2/14/23 19:22,10,servicio
2/14/23 19:13,10,FACILIDAD PARA LOS PROCESOS
2/14/23 19:11,10,SERVICIO
2/14/23 19:01,9,Porque es rápido y sencillo
2/14/23 18:59,10,"FACIL, RAPIDO"
2/14/23 18:41,10,"si deberian hacer una opcion de documentar paquetes chicos,  de 5 kg o menos"
2/14/23 18:36,9,buen servicio y en muy buen tiempo.
2/14/23 18:28,10,POR SU EFICIENCIA
2/14/23 18:12,10,PRECIO Y ATENCION
2/14/23 17:58,10,por ser usuario
2/14/23 17:46,10,ok
2/14/23 17:46,9,BUEN SERVICIO
2/14/23 17:39,10,rapido y facil
2/14/23 17:33,9,MUCHA PROMOCIONES
2/14/23 17:26,10,Muy fácil y rápido de realizar
2/14/23 17:24,10,hasta ahora todo muy facil
2/14/23 17:22,10,buena
2/14/23 17:18,10,excelente
