Date,nps,text
1/20/23 19:46,10,EXCELENTES PROMOCIONES
1/20/23 19:45,10,MUY BUENO
1/20/23 19:41,10,muy buen servicio
1/20/23 19:28,10,TODO PERFECTO
1/20/23 19:25,10,ES MUY EFICAZ
1/20/23 19:19,10,me gusta el servicio
1/20/23 19:15,9,Es eficiente
1/20/23 19:08,10,POR EL SERVICIO
1/20/23 19:06,10,Muy facil de utilizar y realizar la compra
1/20/23 19:05,10,.
1/20/23 19:02,10,el servicio y la velocidad de la pagina es de buena calidad
1/20/23 18:58,10,rapidez
1/20/23 18:58,10,Es muy fácil de utilizar
1/20/23 18:46,9,SENCILLO EL TRAMITE
1/20/23 18:42,10,exelentes
1/20/23 18:38,9,BIEN
1/20/23 18:36,9,ppppp
1/20/23 18:32,10,Son muy atentos y económicos
1/20/23 18:27,9,"BUEN DISEÑO, CLARO Y FÁCIL DE USAR"
1/20/23 18:26,10,LO MAXIMO !! GRACIAS
1/20/23 18:15,9,BUEN PRECIO. FALTA VIVIR LA EXPERIENCIA DEL VUELO PARA SABER CON CERTEZA
1/20/23 18:14,10,PRACTICIDAD
1/20/23 18:13,9,"Todo muy claro y entendible, solamente el apartado de equipaje es un poco confuso, saludos"
1/20/23 18:13,10,uso facil
1/20/23 18:13,10,excelente
1/20/23 18:10,9,Explica bien
1/20/23 18:09,9,ppppp
1/20/23 18:09,10,practicidad para comprar
1/20/23 18:07,10,Agil y sencillo
1/20/23 18:04,10,"ES MUY FACIL DE NAVEGAR EN LA PAGUINA, NADA COMPLICADA"
1/20/23 18:04,9,Muy sencilla y practica.  Seria muy util poder guardar reservaciones y facilitar recuperarlas para pagar posteriormente y no tener que seleccionar todo de nuevo
1/20/23 18:01,10,muy amables
1/20/23 17:55,10,ok
1/20/23 17:53,10,MUY BARATO
1/20/23 17:53,9,Me gusta mucho todo de viva aerobus
1/20/23 17:52,10,es muy facil hacer las recervaciones
1/20/23 17:50,9,practico
1/20/23 17:49,10,Muy facil de comprar los boletos y todo muy claro
1/20/23 17:47,9,EXCELENTE
1/20/23 17:46,9,es muy fácil de usar
1/20/23 17:45,10,bien
1/20/23 17:40,10,Muy clara la información
1/20/23 17:36,10,"Facil, rapido y excelentes precios"
1/20/23 17:36,9,Muy fácil el proceso de compra
1/20/23 17:34,10,Es  muy fácil la reserva y claros  con que incluye el servicio  y  los  costos
1/20/23 17:33,10,son buenos
1/20/23 17:30,9,A
1/20/23 17:22,10,es segura y amigable con el usuario
1/20/23 17:18,10,Fácil de usa.
1/20/23 17:16,10,Buen servicio
1/20/23 17:12,9,FACIL DE USAR
1/20/23 17:09,10,Por que es muy amigable
1/20/23 17:05,9,por las promociones en línea
1/20/23 17:01,9,Me reservo
1/20/23 17:01,10,PORQUE ES MUY FACIL Y COMODO PODER COMPRAR!!!!!1
1/20/23 16:59,10,Muy profesional y rapido
1/20/23 16:59,10,BUEN SERVICO
1/20/23 16:54,10,facil y rapida
1/20/23 16:52,10,fue facil y proporciona mucha informacion
1/20/23 16:45,10,ES MUY FACIL NAVEGAR
1/20/23 16:41,9,facil manejo de la pagina
1/20/23 16:39,10,servicio rapido y confiable
1/20/23 16:35,10,por que es buena
1/20/23 16:34,10,rapida y segura
1/20/23 16:32,10,muy economicos y con buenas opciones para viajar
1/20/23 16:30,10,PORQUE ES LA MEJOR DE TODAS
1/20/23 16:28,9,facil y practica
1/20/23 16:22,10,muy amigable
1/20/23 16:12,9,Eficiente
1/20/23 16:08,9,o malo de ustedes es que venden el vuelo barato pero resulta que por el tau y la selección de asiento queda mas caro que otra aerolínea
1/20/23 16:06,10,Todo es muy fácil de manejar y la reservación muy completa
1/20/23 16:05,10,Es muy fácil y accesible
1/20/23 16:05,10,servicio
1/20/23 16:03,10,La reserva fue muy facil y rapida
1/20/23 16:00,10,HA MEJORADO MUCHO
1/20/23 15:57,10,si totalmente..
1/20/23 15:56,10,EXCELENTE
1/20/23 15:53,10,fue facil reservar
1/20/23 15:52,10,PAGINA EFICAZ PARA COMPRAR BOLETOS
1/20/23 15:52,10,buena
1/20/23 15:50,10,Me parecen precios accesibles y su servicio es bueno
1/20/23 15:49,10,Buenas tarifas y opciones de vuelos
1/20/23 15:47,9,"He tenido muy buenas experiencias con vuelos comprados en Viva Aerobus, incluso con vuelos que he tenido que cancelar."
1/20/23 15:46,10,ES MUY SENCILLA DE UTILIZAR
1/20/23 15:44,9,por comodidad al realizar la compra
1/20/23 15:44,10,Es muy sencilla y rápida
1/20/23 15:34,10,"rapidp, facil. todo transparente y claro"
1/20/23 15:24,10,SE PUEDE HACER LA RESERVACIÓN CON FASILIDAD
1/20/23 15:18,10,FACIL DE NAVEGAR
1/20/23 15:18,10,100
1/20/23 15:13,10,"Te brindan información muy completa y precisa, lo"
1/20/23 15:08,10,ES MUY SENCILLO RESERVAR
1/20/23 14:49,10,buenos precios
1/20/23 14:22,9,FUE ACCESIBLE
1/20/23 14:12,10,"Fácil, excelente ya contar con meses sin intereses con tarjetas BBVA."
1/20/23 13:45,10,FACIL Y RAPIDO
1/20/23 11:49,10,Por ser muy amigable la página
1/20/23 11:26,10,"Me gusto, facil"
1/20/23 10:52,10,POR SU DISPONIVILIDAD DE VUELOS
1/20/23 9:03,10,facil de navegar
1/20/23 8:33,9,FACIL
1/20/23 8:32,9,esta sencilla
1/20/23 8:09,10,facile de usar
1/20/23 8:01,9,La información podría ser más clara
1/20/23 7:34,10,Muy amigable y fácil.
1/20/23 6:50,9,esta mucho mejor que antes ! pero 9 y no 10 porque siempre se puede mejorar
1/20/23 6:21,9,Muy barato y facil de usar
1/20/23 6:17,10,rapido
1/20/23 6:17,10,fue rápido la compra
1/20/23 6:16,10,Muy sencillo reservar
1/20/23 6:13,9,"Me parece muy de mal gusto cobrar la seleccion del asiento cuando no se puede o permiten ir parados, deberian incluirlo desde la tarifa mas basica y en todo caso ofrecer una mejora del mismo, por lo demas me parece sencillo seleccionar las opciones del vuelo aunque en un momento son demasiadas"
1/20/23 6:12,10,Facil de usar
1/20/23 6:07,10,Facil de navegar y comprensible
1/20/23 5:50,10,"Fue sencillo, rápido. Buen precio"
1/20/23 5:46,10,muy facil
1/20/23 5:35,10,MUY FACIL Y RAPIDO LA RESERVACION
1/20/23 5:34,10,muy padre
1/20/23 5:32,10,SERVICIOO
1/20/23 5:28,10,Rapida y espero que segura
1/20/23 5:25,9,mejoro mucho
1/20/23 5:21,10,x
1/20/23 5:16,9,porque es sencillo e intuitivo
1/20/23 5:15,10,los amo son los mejores
1/20/23 5:07,10,Porque es facil hacerlo por uno mismo la compar de un boleto de avion
1/20/23 5:06,9,facilidad
1/20/23 5:04,9,Fácil y accesible
1/20/23 4:59,10,SUPER FACIL DE ENCONTRAR TODO LO QUE BUSCO!!
1/20/23 4:55,9,Muy accesible y amigable su pagina
1/20/23 4:52,10,buen servicio
1/20/23 4:47,10,Muy rápido el acceso a la compra
1/20/23 4:46,10,porque son chidos
1/20/23 4:44,10,Muy eficiente la plataforma
1/20/23 4:42,10,Excelente
1/20/23 4:40,10,BIEN
1/20/23 4:39,10,todo excelente
1/20/23 4:38,10,porque tienen el mejor servicio para llevar nuestras mascotas
1/20/23 4:34,9,muy eficiente y economico gracias
1/20/23 4:34,10,.
1/20/23 4:33,9,Eficiente
1/20/23 4:27,10,"te da muchas opciones para elegir el vuela dependiendo de tus posibilidades, muy recomendable"
1/20/23 4:25,10,muy practica
1/20/23 4:19,9,ES FACIL
1/20/23 4:18,10,MUY BUEN PRECIO Y SERVICIO.
1/20/23 4:15,9,No es complicada
1/20/23 4:15,10,POR LO SIMPLE Y FACIL QUE ES MANEJAR LA PLATAFORMA
1/20/23 4:12,10,EXCELENTE
1/20/23 4:10,10,La página es muy amigable
1/20/23 4:09,10,muy funcional
1/20/23 4:05,10,ES MUY FACIL DE USAR Y MUY CONVENIENTE.
1/20/23 4:04,10,muy bien
1/20/23 4:02,10,MUY BUEN SERVICIO
1/20/23 4:02,10,Por sencillo
1/20/23 3:56,10,es muy facil de manejar y no se traba muy bien
1/20/23 3:55,10,Excelente
1/20/23 3:53,10,"AGIL , SENCILLA , MUY ENTENDIBLE E INTUITIVA"
1/20/23 3:52,10,es rapido
1/20/23 3:50,10,excelente servicio
1/20/23 3:43,10,FACIL DE USAR
1/20/23 3:41,9,costo
1/20/23 3:40,10,rapidez
1/20/23 3:38,10,Es fácil reservar vuelos
1/20/23 3:37,9,su atencion muy recomendable
1/20/23 3:33,10,"PORQUE ES MUY RAPIDA, IGUAL LA APLICACION. SOLO PEDIRIA QUE POR FAVOR NO CAMBIEN LOS VUELOS, LOS ATRASEN O SUSPENDAN"
1/20/23 3:33,9,tiene mucha eficiencia
1/20/23 3:32,9,por los precios
1/20/23 3:28,10,Fue muy sencillo y los precios son accesibles
1/20/23 3:27,10,cool
1/20/23 3:26,10,Gracias
1/20/23 3:25,10,viajes seguros
1/20/23 3:23,10,rapido
1/20/23 3:20,10,"Rapida, buena información, facil de buscar diferentes opciones."
1/20/23 3:19,10,todo amigable
1/20/23 3:15,9,Bien
1/20/23 3:14,10,POR SU SERVICO EXCELENTE
1/20/23 3:14,10,Impresionante!
1/20/23 3:10,10,Uena
1/20/23 3:07,9,Es una aerolinea al alcance de todos
1/20/23 3:06,10,Es fácil usar la página además de entendible
1/20/23 3:05,10,Es fácil y rápido
1/20/23 3:03,9,RAPIDEZ Y PRESICION
1/20/23 3:01,10,Muy fácil de acceder
1/20/23 2:52,10,muy facil y entendible
1/20/23 2:50,10,fue rapido y facil
1/20/23 2:49,10,"Facil, Intuitivo, letras grandes y buena informacion"
1/20/23 2:46,10,los precios son buenos y la pagina es confiable
1/20/23 2:44,10,EXCELENTE PRECIO
1/20/23 2:36,10,muy comodo para comprar
1/20/23 2:33,10,sencilla y clara
1/20/23 2:32,9,POR PRECIO
1/20/23 2:24,10,por lo facil y economico
1/20/23 2:24,10,ok
1/20/23 2:24,10,facil
1/20/23 2:22,10,FACILIDAD
1/20/23 2:22,10,muy facil de usar la pajina y eficiente
1/20/23 2:20,9,Un poco complicado al inicio pero ya esta lsito
1/20/23 2:18,10,","
1/20/23 2:17,10,POR EL HORARIO DEL VUELO
1/20/23 2:15,10,:D
1/20/23 2:13,10,Muy Facil
1/20/23 2:12,10,por mis huevos
1/20/23 2:10,10,facil de usar
1/20/23 2:07,10,TODO CLARO EN LA PAGINA WEB
1/20/23 2:03,10,POR DAR UN SERVICIO DE CALIDAD
1/20/23 2:02,10,"Los aviones de Viva son comodos, siempre limpios, los trabajadores de Viva son siempre cordiales y preparados para ayudar y la pagina Web es la mas facil para navegar y comprar voletos."
1/20/23 1:58,10,X LO SENCILLO Q SE MANEJA Y LA PRONTA RESPUESTA
1/20/23 1:56,10,NO HE TENIDO CONTRATIEMPOS HASTA AHORITA EN MIS PRIMEROS DOS VUELOS
1/20/23 1:56,10,fue facil
1/20/23 1:51,10,portal facil y accesible
1/20/23 1:50,10,great prices
1/20/23 1:47,10,ÚLTIMAMENTE DAN MUY BUEN SERVICIO
1/20/23 1:47,10,JJJNI
1/20/23 1:42,10,ok
1/20/23 1:42,10,puntualidad
1/20/23 1:42,10,RAPIDES Y ECONOMIA
1/20/23 1:40,10,EXCELENTE
1/20/23 1:36,9,NO SE
1/20/23 1:34,10,TODO BIEN
1/20/23 1:31,10,Excelente servicio
1/20/23 1:31,9,es práctica
1/20/23 1:29,10,buenos precios
1/20/23 1:28,9,muy buena
1/20/23 1:22,10,todo ok
1/20/23 1:21,10,claridad
1/20/23 1:19,10,"PRACTICA, NUEVA, PUNTUAL, SEGURA!"
1/20/23 1:14,9,economico y seguro.
1/20/23 1:00,10,El servicio de viva aerobus me agrada
1/20/23 0:58,10,"AMIGABLE, SENCILLA, MUY CLARA E INTUITIVA"
1/20/23 0:57,9,buena aplicación
1/20/23 0:56,10,AGIL RAPIDO BUENAS OPCIONES
1/20/23 0:54,10,FACIL DE USAR
1/20/23 0:50,10,hoy fue facil
1/20/23 0:49,10,Rápido
1/20/23 0:48,9,Buena aplicación
1/20/23 0:47,9,no se
1/20/23 0:45,9,"AL INTENTAR SELECCIONAR LA ATRJETA PARA PAGAR ME REGRESA AL INICIO DE LA APLICACIÓN, UN PAR DE VECES"
1/20/23 0:41,10,me gusta
1/20/23 0:33,10,Facil experiencia para el usuario
1/20/23 0:32,10,Buen servicio
1/20/23 0:28,10,me parece varato y sencillo
1/20/23 0:27,10,Facil de usar
1/20/23 0:26,10,ES MUY FACIL
1/20/23 0:26,10,Por la simple y sencilla razón de la seriedad y responsabilidad con que se maneja
1/20/23 0:25,10,La facilidad de la pagina
1/20/23 0:22,10,POR SU ATENCION AL PERSONAL
1/20/23 0:20,10,EFECTIVOS
1/20/23 0:15,10,facilidad de navegación
1/20/23 0:12,10,facil de usar web
1/20/23 0:12,10,PRÁCTICO!
1/20/23 0:10,10,EXCELENTE SERVICIO
1/20/23 0:09,10,Muy buen servicio y velocidad
1/20/23 0:02,10,todo bien
1/19/23 23:59,10,muy entendible
1/19/23 23:58,10,es rapida y facil
1/19/23 23:57,10,Es muy fácil de usar
1/19/23 23:55,10,muy sencillo y rápido
1/19/23 23:54,9,rapida
1/19/23 23:52,9,fue efectiva
1/19/23 23:52,10,Excelente
1/19/23 23:43,10,Rapidez y facilidad en pasos a seguir.
1/19/23 23:40,10,LA PÁGINA ES MUY ESPECIFICA Y TE MUESTRA CADA SELECCIÓN QUE SE REALIZAS.
1/19/23 23:32,10,EXCELENTE
1/19/23 23:30,9,por los costos bajos y las instrucciones claras para comprar el boleto
1/19/23 23:28,10,"Eficiente, rápido y claro"
1/19/23 23:21,10,FACIL Y RAPIDA
1/19/23 23:08,9,Por la Rapides
1/19/23 23:05,10,fbfdhdrhh
1/19/23 23:05,10,RESERVACION RAPIDA
1/19/23 23:03,10,SIEMPRE VIAJO CON USTEDES
1/19/23 23:00,9,buena aerolinea
1/19/23 22:58,10,Gracias
1/19/23 22:57,9,.
1/19/23 22:49,10,raidez
1/19/23 22:46,10,Es rapido y eficiente.
1/19/23 22:46,9,Proceso Agil
1/19/23 22:42,9,rapido
1/19/23 22:38,9,LOS HORARIOS Y CANTIDAD DE VUELOS DISPONIBLES
1/19/23 22:36,10,Es facil de entender
1/19/23 22:35,10,facil de usar
1/19/23 22:34,9,QUE SU PAGINA NO TENGA TASNXTAS OPCIONES YA QUE DESCOORDINA QUE ES LO QUE ESTAMOS PAGANDO
1/19/23 22:33,10,TODO CLARO
1/19/23 22:16,10,Muy facil de comprar :)
1/19/23 22:05,10,Fácil y rápido
1/19/23 21:57,10,buen servicio
1/19/23 21:55,10,fue rapido y facil hacer la reseva
1/19/23 21:55,10,por el buen servicio que eh recibido cuando viajo con ustedes
1/19/23 21:52,10,Aguil y facil de usar
1/19/23 21:47,10,Por la facilidad para hacer la reservación
1/19/23 21:47,9,Muy amigable
1/19/23 21:46,10,FACIL!!
1/19/23 21:46,9,.............
1/19/23 21:46,10,EFICIENCIA
1/19/23 21:43,10,Rápido y claro
1/19/23 21:42,10,practica sencilla y rapida
1/19/23 21:40,10,Excelente servicio gracias
1/19/23 21:39,9,por agilidad
1/19/23 21:37,10,POR PRECIOS BAJOS
1/19/23 21:35,10,muy rapido la reserva
1/19/23 21:31,10,Esta muy facil de usar e intuitiva
1/19/23 21:31,9,me gusta el sevicio
1/19/23 21:31,10,Muy recomendable
1/19/23 21:30,10,POR LA PROMOCION QUE TIENEN CON SANTANDER . SOLO QUE SUS VUELOS NO HAN SIDO PUNTUALES
1/19/23 21:22,9,Porque tienen precios bajos
1/19/23 21:20,10,Por barato
1/19/23 21:15,10,tODO MUY CLARO
1/19/23 21:07,10,muy rapida
1/19/23 21:05,10,Facil
1/19/23 21:04,10,Es sencillo y muy practico
1/19/23 21:04,10,"Facil, rapido, seguro y muy buenas promociones"
1/19/23 21:01,9,POR LOS PRECIOS
1/19/23 20:59,10,"Excelente el sitio web, muy estable y los pasos para comprar claros. Ojalá que así lo mantengan por mucho mucho tiempo felicidades a los responsables de la infraestructura de IT."
1/19/23 20:52,9,"El proceso de reserva es muy amigable, muy practico."
1/19/23 20:51,10,buen servicio
1/19/23 20:49,9,FACIL Y RAPIDA
1/19/23 20:48,10,ME ENCANTO POR QUE PERMITE PERSONALIZAR A PESAR DE ESTAR COMPRANDO VARIOS PASAJES
1/19/23 20:46,10,.
1/19/23 20:43,10,POR EL HORARIO
1/19/23 20:42,10,si
1/19/23 20:37,9,rapido y facil de usar
1/19/23 20:34,9,BIEN
1/19/23 20:31,10,EXCELENTE
1/19/23 20:26,10,Es facil
1/19/23 20:24,10,OK
1/19/23 20:22,10,MUY FACIL Y RÁPIDO
1/19/23 20:14,9,Menú interactivo
1/19/23 20:07,10,MUY RAPIDA Y PRACTICA
1/19/23 20:06,10,por su itinerario
1/19/23 20:05,10,m
1/19/23 20:02,9,Muy facil de navegar
1/19/23 20:01,10,muy fácil
1/19/23 20:00,9,facil
1/19/23 19:59,10,da muy buenas opciones
1/19/23 19:59,9,POR ACCESIBLE A CUALQUIERPERSONA
1/19/23 19:58,10,Todo muy rapido
1/19/23 19:57,9,gracias
1/19/23 19:56,10,muy sencillos los pasos a seguir
1/19/23 19:55,10,Es muy buena  la respuesta !!!
1/19/23 19:55,9,todo bien
1/19/23 19:52,10,muy practico y accesible
1/19/23 19:51,10,MSI Accesibles
1/19/23 19:50,10,TODO BIEN
1/19/23 19:48,10,TODO BIEN
1/19/23 19:47,10,MUY BIEB
1/19/23 19:46,10,MUY RAPIDO Y ENTENDIBLE
1/19/23 19:44,9,Sencilla y bien hecha
1/19/23 19:44,10,exceletes servicio y recompesas
1/19/23 19:44,10,navegacion facil y rapida.
1/19/23 19:44,10,"FACIL, RAPIDO, LOS MEJORES VUELOS Y PRECIOS"
1/19/23 19:43,10,"es amigable, sencilla"
1/19/23 19:39,10,Lo hicieron mas sencillo. Gracias
1/19/23 19:39,9,son rápidos
1/19/23 19:38,10,EXELENTE
1/19/23 19:36,10,Muy clara y facil de usar
1/19/23 19:35,9,me gusta el servicio
1/19/23 19:31,10,por precios
1/19/23 19:30,10,precio
1/19/23 19:29,10,buen servicio
1/19/23 19:28,10,"MUY FACIL DE USAR , TODO CLARO PARA COMPRAR"
1/19/23 19:25,10,ES INTUITIVA
1/19/23 19:20,10,fÁCIL Y RÁPIDO
1/19/23 19:18,9,servicio eficiente
1/19/23 19:16,9,Es muy amigable!
1/19/23 19:15,10,FACIL DE HACER
1/19/23 19:09,9,precio y facilidad de uso de la pagina
1/19/23 19:05,9,OK
1/19/23 19:04,10,facil de usar
1/19/23 19:04,10,muy buen servicio
1/19/23 18:59,9,por la hhora que te permite comprar antes de volar
1/19/23 18:59,10,Excelente su paso a paso
1/19/23 18:58,10,La página es fácil y rápida de navegar y los precios son excelentes
1/19/23 18:57,10,excelnete
1/19/23 18:55,10,exelente
1/19/23 18:52,10,practico
1/19/23 18:52,9,fue facil comprar
1/19/23 18:50,10,Muy fácil de usar
1/19/23 18:46,10,es de facil uso y son claros con los cargos de compras y los posibes cargos monetarios
1/19/23 18:45,10,genial
1/19/23 18:45,10,ES MUY PRACTICA
1/19/23 18:44,10,Me gusta
1/19/23 18:38,10,MUY PRACTICO.
1/19/23 18:37,10,Muy fácil de usar la página y buenos precios
1/19/23 18:37,10,esta muy bien.
1/19/23 18:35,10,MUY FACIL DE USAR LA PAGINA
1/19/23 18:32,10,muy facil
1/19/23 18:32,10,ok
1/19/23 18:30,9,eficaz
1/19/23 18:29,9,RAPIDO Y FACIL DE UTILIZAR
1/19/23 18:27,10,Es facil e intuitiva
1/19/23 18:26,10,muy sencilla y amigable
1/19/23 18:26,10,Facil Acceso
1/19/23 18:22,10,gracias
1/19/23 18:20,10,rapido y sencillo
1/19/23 18:20,10,:)
1/19/23 18:10,9,buen servicio
1/19/23 18:09,10,facil de usar la aplicacion
1/19/23 18:09,10,"Bastant fácil de usar, intuitiva y rápida. Las opciones adicionales son facilmente descartables en caso de no interesar."
1/19/23 18:09,10,EXCELENTE SERVICIO
1/19/23 18:07,9,No se deberia cobrar la seleccion del asiento
1/19/23 18:04,10,"Muy amigable, muestra la información de forma fácil y sencilla!"
1/19/23 18:03,10,BUEN SERVICIO
1/19/23 18:00,9,ES FACIL DE ENCONTRAR
1/19/23 17:58,9,Vuelos muy baratos
1/19/23 17:57,10,bine
1/19/23 17:56,9,Fue rápido y clara la página
1/19/23 17:54,9,Vuelos directos
1/19/23 17:51,10,es muy facil en linea
1/19/23 17:51,10,precio y servicio
1/19/23 17:48,10,BUENOS PRECIOS
1/19/23 17:48,10,FACILBARATO RAPIDO MUVHAS OPCIONES
1/19/23 17:45,10,eficiente
1/19/23 17:42,10,"fácil, accesible...muy amigable y clara"
1/19/23 17:37,9,"Buen precio, buenas rutas."
1/19/23 17:36,10,RAPIDEZ
1/19/23 17:30,10,GRACIAS
1/19/23 17:28,10,TODOS LOS DIAS CONSIGO VUELOS EN VARIOS HORARIOS Y ES MUY FACIL RESERVAR
1/19/23 17:27,10,sigan asi
1/19/23 17:23,10,pagina miuy amigable y muy facil de reservar los vuelos
1/19/23 17:22,9,si
1/19/23 17:19,10,BUEN SERVICIO
1/19/23 17:19,10,Accessible
1/19/23 17:18,9,MUY CLAROS LOS PASOS A SEGUIR PARA RESERVAR
1/19/23 17:17,10,It was easy to use.
1/19/23 17:16,10,Excelente la nueva forma de manejar cuando aumentan los costos en cada una de las paginas
1/19/23 17:12,10,Gracias
1/19/23 17:11,10,facilica
1/19/23 17:10,9,economico
1/19/23 17:08,10,FACIL DE REALIZAR
1/19/23 17:05,10,esta muy bien la pagina
1/19/23 17:00,9,seguro y rapido
1/19/23 16:57,10,Porque es muy accesible y mas barato y rápida la compra
1/19/23 16:57,10,FUE RAPIDO Y CON ALGUNOS ATAJOS PERO CLARA
1/19/23 16:56,10,es facil de usar
1/19/23 16:52,10,OK
1/19/23 16:52,10,radidez
1/19/23 16:51,10,es amigable
1/19/23 16:50,9,Información disponible y la facilidad de compra
1/19/23 16:41,10,Sistema muy amigable
1/19/23 16:36,10,BUENO
1/19/23 16:35,10,.
1/19/23 16:33,10,MUY AMIGABLE
1/19/23 16:33,10,rapida la pagina para la compra de vuelos
1/19/23 16:30,10,por que manejan los precios mas bajos casi siempre
1/19/23 16:27,10,Muy rapida y clara :)
1/19/23 16:27,9,*
1/19/23 16:18,10,ES LA FORMA MAS SENCILLA DE RESERVAR SIN CONTRATIEMPOS
1/19/23 16:16,10,FACIL DE USAR Y RAPIDO
1/19/23 16:14,10,Gracias
1/19/23 16:08,10,"POR LOS AVIONES QUE SON MUY COMODOS Y LOS SERVICIOS EN LA AEROLINEA, MUCHAS GRACIAS"
1/19/23 16:03,10,CONFIABLE
1/19/23 16:01,9,por la facilidad de busqueda
1/19/23 16:01,10,"buenas tarifa, facilidad y ademas puedo pagar el TUA cuando vaya a viajar!!"
1/19/23 15:51,10,RAPIDEZ.
1/19/23 15:49,10,Todo muy claro.
1/19/23 15:43,10,buena
1/19/23 15:42,10,Es muy facil de usar
1/19/23 15:33,10,RAPIDO Y FACIL TODO
1/19/23 15:33,9,Muy fácil de reservar
1/19/23 15:25,10,"Excelente servicio, excelente flota de aviones"
1/19/23 15:22,9,Very easy
1/19/23 15:15,10,ACCESIBILIDAD
1/19/23 15:13,10,SIEMPRE VIAJO CON VIVA
1/19/23 15:10,10,Por su excelente servicio
1/19/23 15:08,10,Es fácil de accesar.
1/19/23 15:02,9,HAY BUENOS PRECIOS
1/19/23 15:01,10,ai muchas promosiones
1/19/23 14:49,10,Es muy práctica
1/19/23 14:37,10,me gusto
1/19/23 14:36,10,rapido
1/19/23 14:36,10,es rapido
1/19/23 14:05,10,Plataforma amigable y rápida
1/19/23 14:04,10,TODO BIEN
1/19/23 14:04,10,MUY ECONÓMICO Y CÓMODO
1/19/23 13:48,10,todo esta muy entendible para hacer reservacion a diferencia de otras aerolineas
1/19/23 13:45,10,buena atencion
1/19/23 13:40,10,SE ENTIENDE MUY BIEN
1/19/23 13:18,9,Es fácil de usar
1/19/23 13:03,9,BENDICIONES
1/19/23 10:29,9,Very easy to use
1/19/23 8:27,10,nada
1/19/23 7:33,9,QUIERO MESES SIN INTERESES
1/19/23 7:27,10,The best
1/19/23 7:17,10,BUEN SERVICIO
1/19/23 7:13,10,perfecto y amigable al usuario
1/19/23 7:08,10,Por la facilidad de hacer la compra en línea
1/19/23 7:07,10,BUENOS PRECIOS Y VUELOS DIRECTOS
1/19/23 6:58,9,ME AGRADAN
