Button name,Rating,,Comment,,,,,,,,,,,,,,,Page Load Time,Form,ID,Comments Added in Feedback Item,Image,feedback_type,¿Qué te gustaría compartir con nosotros?,basket_id,motivo_visita,share_data,error_type,NULL_feedback_type,name,pnr,contact_number,NULL_pnr,¿Sobre qué te gustaría leer en el blog? - What would you like to read?,would_like_to_read,other_topics_comment,experiment,NULL_contact_number,NULL_other_topics_comment,NULL_name
Doters,1,No me permite acceder a mi cuenta y no me deja registrarme  nuevamente ,2/14/23 22:45,,,,,,,,,,,,,,,1s,,63ec634beb01a707d2356d91,,https://u4w-screenshots-production.s3.amazonaws.com/63ec634beb01a707d2356d91/full_image,error,,,,,,,,,,,,,,,,,
Doters,1,No se puede restablecer contraseñas ,2/14/23 22:43,,,,,,,,,,,,,,,0s,,63ec62dcc5663a57b15ac807,,https://u4w-screenshots-production.s3.amazonaws.com/63ec62dcc5663a57b15ac807/full_image,error,,,,,,,,,,,,,,,,,
Doters,4,Una felicitacion enorme ,2/14/23 21:23,,,,,,,,,,,,,,,4s,,63ec502e25c21834654f4852,,,compliment,,,,,,,,,,,,,,,,,
Desktop New Site,1,Al llegar al pago dice qué hay error en la confección y no! No lo hay,2/14/23 18:54,,,,,,,,,,,,,,,0s,,63ec2d3658a88d44935c1b33,,https://u4w-screenshots-production.s3.amazonaws.com/63ec2d3658a88d44935c1b33/screenshot,error,Errores o problemas en la página,,book_flight,no,booking_issues,,,,,,,,,[object Object],,,
Doters,1,Equis,2/14/23 16:05,,,,,,,,,,,,,,,10s,,63ec058bcb11f66f5648694f,,https://u4w-screenshots-production.s3.amazonaws.com/63ec058bcb11f66f5648694f/full_image,general,,,,,,,,,,,,,,,,,
Doters,2,Pues he viajado reciente mente a San Luis Potosí y no me acolitaron nada,2/14/23 15:53,,,,,,,,,,,,,,,1s,,63ec02dfa0c508007228e086,,,error,,,,,,,,,,,,,,,,,
Doters,1,"No se puede ingresar he cambiado de usuario, me da q mi registro es correcto, pero cuando te mandan para que calides la cuenta, la página dice q el usuario no coincide, si pido el cambio de contraseña nunca llega la opción para cambiar ni x msm o x correo definitivamente la página no sirve ",2/14/23 14:06,,,,,,,,,,,,,,,1s,,63ebe9b8cfeddb04d62cc808,,https://u4w-screenshots-production.s3.amazonaws.com/63ebe9b8cfeddb04d62cc808/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,2,vuelos para noviembre 2023,2/14/23 13:53,,,,,,,,,,,,,,,0s,,63ebe6a13271fc5b7a497fff,,https://u4w-screenshots-production.s3.amazonaws.com/63ebe6a13271fc5b7a497fff/screenshot,suggestion,Sugerencias o ideas,,quote_flight,yes,,,,,,,,,,undefined,,,
Desktop New Site,1,"tengo más de 20 días con tickets abiertos, que solo comentan que enviarán la factura y nunca llega, me ha pasado dos veces.  me urgen ambas facturas. ticket 2633893 De nuevo les contacto porque tengo problemas para facturar 2 reservas, TEKK5N - Ruth Elizabeth López González  VFBZXA - Griselda Marlene Orozco Pizano  constancia fiscal a facturar: AID980319HM4 ambos vuelos   https://soporte.vivaaerobus.com/es-LA/support/tickets/2633893",2/14/23 13:09,,,,,,,,,,,,,,,0s,,63ebdc4c489c6905c17c4cef,,https://u4w-screenshots-production.s3.amazonaws.com/63ebdc4c489c6905c17c4cef/screenshot,error,Errores o problemas en la página,,search_info,si,invoice,,,,,,,,,undefined,,,
Doters,1,"..... Y se me olvido en el otro comentario que me dice que mi contraseña no debe contener 16 dígitos y sólo tiene 8, y no me deja cambiar, qué pasa, insisto porquería de página y programa, ya deje ir más de 1000 puntos pirqueridoters ",2/14/23 12:11,,,,,,,,,,,,,,,4s,,63ebceb55f81462df13e2e1f,,https://u4w-screenshots-production.s3.amazonaws.com/63ebceb55f81462df13e2e1f/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"Ya que elegí una opción me pone que mi tiempo ha expirado ""casualmente"" y pido continuar y ya no aparecen las opciones seleccionadas. Ralmente se me hace un sistema tramposo... yo correría a los dieseñadores del sistema, orientado a tratar mal al clienete en lugar de darle lo que quiere... BYE!!!",2/14/23 12:02,,,,,,,,,,,,,,,1s,,63ebcc8a240a34760445de09,,https://u4w-screenshots-production.s3.amazonaws.com/63ebcc8a240a34760445de09/screenshot,general,Comentario general,,book_flight,yes,,,,,,,,,,undefined,,,
Desktop New Site,4,Excelente facilidad de facturación. Gracias!!,2/14/23 12:01,,,,,,,,,,,,,,,2s,,63ebcc67ab3a5c40c166eb6b,,https://u4w-screenshots-production.s3.amazonaws.com/63ebcc67ab3a5c40c166eb6b/screenshot,compliment,Felicitación,,search_info,yes,,,,,,,,,,undefined,,,
Doters,1,"Nunca he podido comunicarme con ustedes, ni se puede unir a sus doters, perdí muchos puntos porque su pagina no responde dice que mi correo está siendo usado por otra persona y soy yo, no me deja cambiar nip. Ni nada disque me envía nuevo nip y su pagina es confusa y es una porquería Gracias ",2/14/23 12:01,,,,,,,,,,,,,,,5s,,63ebcc70ab3a5c40c166eb6c,,https://u4w-screenshots-production.s3.amazonaws.com/63ebcc70ab3a5c40c166eb6c/full_image,error,,,,,,,,,,,,,,,,,
Doters,1,"Acabo de crear una cuenta y no me deja entrar, eligí restaurar contraseña por medio de teléfono y nunca llegó el código,  elegí correo electrónico, puse el código exacto que me llegó y dice que es incorrecto. Así no se puede, necesito comprar un boleto para hoy",2/14/23 11:55,,,,,,,,,,,,,,,13s,,63ebcb0189aae2759a7a0ecf,,https://u4w-screenshots-production.s3.amazonaws.com/63ebcb0189aae2759a7a0ecf/full_image,general,,,,,,,,,,,,,,,,,
Desktop New Site,4,Gracias por su servicio,2/14/23 11:49,,,,,,,,,,,,,,,2s,,63ebc99c4c06f063fd0301d6,,https://u4w-screenshots-production.s3.amazonaws.com/63ebc99c4c06f063fd0301d6/screenshot,compliment,Felicitación,,book_flight,no,,,,,,,,,,undefined,,,
Desktop New Site,2,"Intenté 4 veces hacer  el pago con TC y siempre la declina, pero no es clara la razón",2/14/23 11:27,,,,,,,,,,,,,,,0s,,63ebc47951bb7a6983154684,,https://u4w-screenshots-production.s3.amazonaws.com/63ebc47951bb7a6983154684/screenshot,error,Errores o problemas en la página,,book_flight,si,payment_issues,,,,,,,,,undefined,,,
Desktop New Site,4,Problemas no puedo facturar los alimentos que consumi en el vuelo.,2/14/23 9:40,,,,,,,,,,,,,,,3s,,63ebab596de81978c85dfe00,,https://u4w-screenshots-production.s3.amazonaws.com/63ebab596de81978c85dfe00/screenshot,error,Errores o problemas en la página,,search_info,si,invoice,,,,,,,,,undefined,,,
Doters,4,SE PUEDEN METER VUELOS ANTERIORES DE ESTE 2023 PERO AUN NO ESTABA EN EL PROGRAMA ,2/14/23 8:36,,,,,,,,,,,,,,,0s,,63eb9c4c4cf33a16d956ebb3,,,general,,,,,,,,,,,,,,,,,
Desktop New Site,1,este telefono no funciona desde colombia - no es posible comunicarse con un agente/asesor de viva aerobus para hablar de un problema que tengo. por donde resuelvo esto?,2/14/23 7:51,,,,,,,,,,,,,,,1s,,63eb91e708c25c5a537fecfc,,https://u4w-screenshots-production.s3.amazonaws.com/63eb91e708c25c5a537fecfc/screenshot,general,Comentario general,,change_booking,yes,,,,,,,,,,undefined,,,
Desktop New Site,1,"el telefono para llamar al servicio al cliente colombia es erróneo. no hay manera de comunicarse con un agente o asesor desde Colombia, el telefono actual no marca a ningun lugar, el chat bot no ofrece la opcion para hablar de un problema que tengo",2/14/23 7:50,,,,,,,,,,,,,,,1s,,63eb91a38a915e317303f283,,https://u4w-screenshots-production.s3.amazonaws.com/63eb91a38a915e317303f283/screenshot,suggestion,Sugerencias o ideas,,change_booking,yes,,,,,,,,,,undefined,,,
Doters,1,Probado desde el teléfono desde la computadora desde otros navegadores y nunca envía el código ni por sms ni por correo somo se queda en los tres puntitos... terrible.,2/14/23 7:32,,,,,,,,,,,,,,,1s,,63eb8d73b82ad607e844d32e,,https://u4w-screenshots-production.s3.amazonaws.com/63eb8d73b82ad607e844d32e/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR - BC9SYT,2/14/23 3:30,,,,,,,,,,,,,,,9s,,63eb54bd36a0d17c9e408e85,,https://u4w-screenshots-production.s3.amazonaws.com/63eb54bd36a0d17c9e408e85/screenshot,suggestion,Sugerencias o ideas,,flight_status,yes,,,,,,,,,,undefined,,,
Desktop New Site,1,pongan siempre el TUA incluido porque es engañoso,2/13/23 21:14,,,,,,,,,,,,,,,5s,,63eafc791d3cb25aa44bf473,,https://u4w-screenshots-production.s3.amazonaws.com/63eafc791d3cb25aa44bf473/screenshot,suggestion,Sugerencias o ideas,,quote_flight,no,,,,,,,,,,[object Object],,,
Desktop New Site,2,YA QUE IBA A CONCLUIR MI COMPRA NO ME DEJO CERRAR,2/13/23 20:34,,,,,,,,,,,,,,,2s,,63eaf3401892d55359478e07,,https://u4w-screenshots-production.s3.amazonaws.com/63eaf3401892d55359478e07/screenshot,error,Errores o problemas en la página,,book_flight,si,booking_issues,,,,,,,,,[object Object],,,
Desktop New Site,1,"No me permite pagar con la tarjeta debito, lo he intentado toda la tarde. ",2/13/23 18:48,,,,,,,,,,,,,,,0s,,63eada5fbf31e5068320c1ad,,https://u4w-screenshots-production.s3.amazonaws.com/63eada5fbf31e5068320c1ad/screenshot,error,Errores o problemas en la página,,book_flight,si,payment_issues,,,,,,,,,undefined,,,
Desktop New Site,2,LA PAGINA INDICA UN VUELO DE 680 PESOS APROX..  Y EN EL DESPLIEGUE NO APARECE NINGUN VUELO DE ESA CANTIDAD...  ,2/13/23 17:38,,,,,,,,,,,,,,,4s,,63eac9e478486b72f13e4bd6,,https://u4w-screenshots-production.s3.amazonaws.com/63eac9e478486b72f13e4bd6/screenshot,error,Errores o problemas en la página,,quote_flight,si,booking_issues,,,,,,,,,undefined,,,
Desktop New Site,2,El día 16 de enero compre un pasaje para viajar desde Cancún Bogotá. para así cumplir con mi itinerario de viaje de la reserva RDHGGD que tiene como itinerario CDMX-Cancún y es con dos pasajeros. Me di cuenta después de que empezó a llegar al correo muchos correos que en esta reserva (M7GR4S) habían cambios de hora y nos dimos cuenta que la ciudad de origen no era Cancún sino CDMX. Necesitamos que nos ayuden realizando un cambio en la reserva o alguna solución para poder cumplir con nuestro itinerario de viaje.,2/13/23 17:24,,,,,,,,,,,,,,,4s,,63eac68fc2e36102582da1a8,,https://u4w-screenshots-production.s3.amazonaws.com/63eac68fc2e36102582da1a8/screenshot,error,Errores o problemas en la página,,change_booking,si,invoice,,,,,,,,,undefined,,,
Doters,1,No deja acceder a doters,2/13/23 17:19,,,,,,,,,,,,,,,1s,,63eac57d7349ce1f4a46def1,,https://u4w-screenshots-production.s3.amazonaws.com/63eac57d7349ce1f4a46def1/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"en dos ocasiones seguidas no he podido comprar el vuelo por su pagina, y por telefono no saben dar respuesta",2/13/23 16:21,,,,,,,,,,,,,,,0s,,63eab7d38d0995746a6213e8,,https://u4w-screenshots-production.s3.amazonaws.com/63eab7d38d0995746a6213e8/screenshot,error,Errores o problemas en la página,,book_flight,si,booking_issues,,,,,,,,,undefined,,,
Desktop New Site,1,mala idea,2/13/23 16:01,,,,,,,,,,,,,,,0s,,63eab339f89465327969db26,,https://u4w-screenshots-production.s3.amazonaws.com/63eab339f89465327969db26/screenshot,suggestion,Sugerencias o ideas,,quote_flight,no,,,,,,,,,,[object Object],,,
Desktop New Site,3,"how do you save a search , or  reservation ?",2/13/23 15:50,,,,,,,,,,,,,,,1s,,63eab0a62e5c7d1a6268942e,,https://u4w-screenshots-production.s3.amazonaws.com/63eab0a62e5c7d1a6268942e/screenshot,suggestion,Sugerencias o ideas,,quote_flight,yes,,,,,,,,,,[object Object],,,
Desktop New Site,3,Como puedo cambiar mis vuelos en donde perdí el de ida y cambiar fecha de vuelo,2/13/23 15:45,,,,,,,,,,,,,,,0s,,63eaaf8cac7745401650fe52,,https://u4w-screenshots-production.s3.amazonaws.com/63eaaf8cac7745401650fe52/screenshot,general,Comentario general,,change_booking,yes,,,,,,,,,,undefined,,,
Desktop New Site,1,"Me parece que deberían ser mucho más claros con el total del costo de los vuelos y ponerlo, con todo y TUA, antes del registro del pasajero.  Solo porque no me queda muy claro cuál es el costo total no compraré los vuelos. ",2/13/23 15:05,,,,,,,,,,,,,,,10s,,63eaa629b7435a2a0d04cfc2,,https://u4w-screenshots-production.s3.amazonaws.com/63eaa629b7435a2a0d04cfc2/screenshot,general,Comentario general,,quote_flight,yes,,,,,,,,,,[object Object],,,
Desktop New Site,4,Siempre contemplar desde el princi[pio laTUa,2/13/23 13:52,,,,,,,,,,,,,,,2s,,63ea950180f77636342a2d7a,,https://u4w-screenshots-production.s3.amazonaws.com/63ea950180f77636342a2d7a/screenshot,suggestion,Sugerencias o ideas,,quote_flight,no,,,,,,,,,,[object Object],,,
Doters,5,Experiencias,2/13/23 13:48,,,,,,,,,,,,,,,4s,,63ea94215e210e68b801133c,,https://u4w-screenshots-production.s3.amazonaws.com/63ea94215e210e68b801133c/full_image,suggestion,,,,,,,,,,,,,,,,,
Desktop New Site,1,"TRATE DE PAGAR CONT ARJETA Y ME DIO ERROR, Y JUSTO AHORA QUE GENERE UN USUARIO EN LA PAGINA, SIEMPRE QUE COMPRO SIN METETR MI USUARIO NO PASABA ESO, Y AHORA QUE QUISE GENERAR UN USUARIO NO ME DEJO AVANZAR, AHORA LA COMPRA SE QUEDO GUARDAD EN EL CARRITO Y NO PUEDO CANCELARLA PARA PODER VOLVER A GENERAR LA COMPRA, Y NO HAY UN TELEFONO VISIBLE A DONDE MARCAR",2/13/23 13:08,,,,,,,,,,,,,,,2s,,63ea8a9eb2da75715126b07b,,https://u4w-screenshots-production.s3.amazonaws.com/63ea8a9eb2da75715126b07b/screenshot,error,Errores o problemas en la página,,book_flight,si,booking_issues,,,,,,,,,undefined,,,
Doters,1,Me llegó un mail de que tenía 2000 puntos doters y entro y está en 0 puntos es una tomada de pelo,2/13/23 13:07,,,,,,,,,,,,,,,8s,,63ea8a7d10f04a09466c0b3c,,,general,,,,,,,,,,,,,,,,,
Desktop New Site,1,"En las facturas elaboradas que son tres, esta mal registrado el metodo de pago , se regristro con tarjeta de credito cuando en realidad fue con tarjeta de debito  Numero de reserva: U83NTV  S7S5RV IGRMXH Agradezco se han enviadas las facturas correctas lo antes posible, gracias.  ",2/13/23 13:03,,,,,,,,,,,,,,,0s,,63ea8969696e1603de7c1cc2,,https://u4w-screenshots-production.s3.amazonaws.com/63ea8969696e1603de7c1cc2/screenshot,error,Errores o problemas en la página,,change_booking,si,invoice,,,,,,,,,undefined,,,
Desktop New Site,1,"INFORMACIÓN FALSA DEBIDO A QUE TRAMITE LA TARJETA Y NO SE RESPETAN LOS MESES SIN INTERESES, VIVA AEROBUS NO DA SOLUCIÓN , HSBC TAMPOCO",2/13/23 12:47,,,,,,,,,,,,,,,1s,,63ea85c45981fd4d195b6c70,,https://u4w-screenshots-production.s3.amazonaws.com/63ea85c45981fd4d195b6c70/screenshot,suggestion,Sugerencias o ideas,,search_info,yes,,,,,,,,,,undefined,,,
Desktop New Site,1,Voy al pago y no me deja continuar ,2/13/23 11:37,,,,,,,,,,,,,,,0s,,63ea753cf51413200e1d1fca,,https://u4w-screenshots-production.s3.amazonaws.com/63ea753cf51413200e1d1fca/screenshot,error,Errores o problemas en la página,,book_flight,si,booking_issues,,,,,,,,,undefined,,,
Desktop New Site,2,"En la opción promociones aparece vuelos nacionales y te lleva a vuelos,internacionales de enero a octubre  desde 85 dolares. Me interesa cotizar vuelo nacional en promoción,",2/13/23 11:15,,,,,,,,,,,,,,,1s,,63ea70375147134e825ecd03,,https://u4w-screenshots-production.s3.amazonaws.com/63ea70375147134e825ecd03/screenshot,error,Errores o problemas en la página,,quote_flight,no,booking_issues,,,,,,,,,undefined,,,
Desktop New Site,1,No pude ingresar a la página de Doters ,2/13/23 10:01,,,,,,,,,,,,,,,0s,,63ea5ee62753a9246b36d7bd,,https://u4w-screenshots-production.s3.amazonaws.com/63ea5ee62753a9246b36d7bd/screenshot,error,Errores o problemas en la página,,flight_status,no,website_not_loading,,,,,,,,,undefined,,,
Desktop New Site,2,No puede pagar con los puntos Doters que tenía acumulados. Me rechazaba la reservación al finalizar la compra. Por lo que tuve que volver a hacer el proceso de pago con tarjeta y al revisar mi perfil me quitaron todos los puntos que tenía acumulados como si los hubiera usado. Eso es pura publicidad engañosa.,2/13/23 9:37,,,,,,,,,,,,,,,1s,,63ea5933b55ee862c04e202f,,https://u4w-screenshots-production.s3.amazonaws.com/63ea5933b55ee862c04e202f/screenshot,error,Errores o problemas en la página,,book_flight,si,payment_issues,,,,,,,,,undefined,,,
Doters,1,según con la compra de boletos de avión ganas dóters pagando con la tarjeta viva de hsbc pero es puro cuento no dan nada ,2/13/23 8:24,,,,,,,,,,,,,,,1s,,63ea481f854d507b3526ca22,,,general,,,,,,,,,,,,,,,,,
Doters,1,"Tengo ya una contraseña y me dice que no es la indicada. La tengo escrita justo para no olvidarla. Mientras tanto, estoy por perder el único boleto disponible para personas de la tercera edad.",2/13/23 7:29,,,,,,,,,,,,,,,0s,,63ea3b4be7ef9147ee3c88e2,,https://u4w-screenshots-production.s3.amazonaws.com/63ea3b4be7ef9147ee3c88e2/full_image,,,,,,, ,,,,,,,,,,,
Doters,2,Nada,2/12/23 23:56,,,,,,,,,,,,,,,1s,,63e9d1062153b134ff64efe5,,https://u4w-screenshots-production.s3.amazonaws.com/63e9d1062153b134ff64efe5/full_image,error,,,,,,,,,,,,,,,,,
Doters,5,Excelente!!,2/12/23 22:34,,,,,,,,,,,,,,,1s,,63e9bdc469d885225b7ee458,,,compliment,,,,,,,,,,,,,,,,,
Desktop New Site,1,NO puedo pagar a meses no sale la opcion,2/12/23 22:17,,,,,,,,,,,,,,,0s,,63e9b9e3bf311d0f6a11c42e,,https://u4w-screenshots-production.s3.amazonaws.com/63e9b9e3bf311d0f6a11c42e/screenshot,error,Errores o problemas en la página,,book_flight,si,payment_issues,,,,,,,,,[object Object],,,
Desktop New Site,4,aunque todos ablen de ustedes para mi ustedes siepre serian mi primera opcion en viajar a mexico. excellente servicio.,2/12/23 20:48,,,,,,,,,,,,,,,0s,,63e9a4fe37ac294ed2285c4b,,https://u4w-screenshots-production.s3.amazonaws.com/63e9a4fe37ac294ed2285c4b/screenshot,general,Comentario general,,book_flight,yes,,,,,,,,,,[object Object],,,
Doters,1,Error en la pagina ,2/12/23 20:17,,,,,,,,,,,,,,,0s,,63e99d9c8c772d57ef405f14,,,error,,,,,,,,,,,,,,,,,
Doters,1,No carga su aplicación ,2/12/23 19:42,,,,,,,,,,,,,,,1s,,63e9957417bfd82ade485ddc,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,3,0186482a-c612-41f3-a312-ffff95991499,2/12/23 18:27,,,,,,,,,,,,,,,0s,,63e984016196bd7cd31cee5b,,https://u4w-screenshots-production.s3.amazonaws.com/63e984016196bd7cd31cee5b/screenshot,error,Errores o problemas en la página,,book_flight,si,booking_issues,,,,,,,,,[object Object],,,
Doters,5,M gusta su amabilidad y sus atenciones y servicio gracias ,2/12/23 17:02,,,,,,,,,,,,,,,8s,,63e97001c1f465442a35d791,,,compliment,,,,,,,,,,,,,,,,,
Desktop New Site,2,NO ME PERMITE PAGAR LA RESERVACION CON MI TARJETA BANAMEX DEBITO,2/12/23 16:36,,,,,,,,,,,,,,,3s,,63e969ec8079d906ee528454,,https://u4w-screenshots-production.s3.amazonaws.com/63e969ec8079d906ee528454/screenshot,error,Errores o problemas en la página,,book_flight,si,payment_issues,,,,,,,,,undefined,,,
Doters,3,PUEDO COMPRAR BOLETOS PARA MI FAMILIA ,2/12/23 16:06,,,,,,,,,,,,,,,2s,,63e962dfcc9fe349676fb20e,,https://u4w-screenshots-production.s3.amazonaws.com/63e962dfcc9fe349676fb20e/full_image,general,,,,,,,,,,,,,,,,,
Doters,2,"No he podido registrarme, la página siempre marca un error.",2/12/23 14:59,,,,,,,,,,,,,,,1s,,63e9534560770001cb1c3db4,,,error,,,,,,,,,,,,,,,,,
Doters,1,Error 404,2/12/23 13:36,,,,,,,,,,,,,,,1s,,63e93fa60403b62ac75e2068,,https://u4w-screenshots-production.s3.amazonaws.com/63e93fa60403b62ac75e2068/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"NO HAY FORMA DE HACER CHECKIN, NI USANDO EL APP NI LA WEB PAGE, ES UNA COCHINADA",2/12/23 10:20,,,,,,,,,,,,,,,0s,,63e911dcca61d74b5a7857a7,,https://u4w-screenshots-production.s3.amazonaws.com/63e911dcca61d74b5a7857a7/screenshot,error,Errores o problemas en la página,,check_in,si,booking_issues,,,,,,,,,undefined,,,
Doters,4,La facilidad con la que se encuentran los vuelos es muy buena y clara eso nos da la seguridad para comprar el vuelo deseado,2/12/23 9:59,,,,,,,,,,,,,,,6s,,63e90ce92c845c4e74542bb5,,,compliment,,,,,,,,,,,,,,,,,
Doters,1,Yo uso ETN es más acabo de usar el servicio hace unos días y me enviaron que tenía un cierto número de puntos y aquí con ustedes no los veo reflejados,2/12/23 9:57,,,,,,,,,,,,,,,5s,,63e90c67c48ae15f252fb9fe,,,general,,,,,,,,,,,,,,,,,
Desktop New Site,1,No hay manera de definir la fecha de regreso.,2/12/23 9:43,,,,,,,,,,,,,,,1s,,63e9090c39e1b756ce176625,,https://u4w-screenshots-production.s3.amazonaws.com/63e9090c39e1b756ce176625/screenshot,error,Errores o problemas en la página,,book_flight,no,booking_issues,,,,,,,,,undefined,,,
