Date,nps,_C_mo_podemos_mejorar_
3/12/23 18:02,10,Facil y sencillo
3/12/23 17:54,10,buen servicio
3/12/23 17:30,10,EXCELENTE
3/12/23 17:26,10,Website es may facil
3/12/23 16:30,10,es rapido y facil
3/12/23 16:17,10,EXCEÑLENTE SERVICIO
3/12/23 16:03,9,Buen servicio
3/12/23 15:34,10,"Fácil de uso, amigable"
3/12/23 13:38,10,EXCELENTE SERVICIO
3/12/23 13:08,10,por onestidad y buen Servicio Gracias
3/12/23 5:22,10,N
3/12/23 5:05,10,SALUDOS
3/12/23 4:52,10,buen servicio
3/12/23 4:47,10,.
3/12/23 2:52,9,buen servicio
3/12/23 2:34,10,facil
3/12/23 2:17,10,"Se me olvido anexar maleta y pude hacer el cambio super facil, gracias!"
3/12/23 1:37,10,Web de fácil manejo
3/12/23 1:11,10,bien
3/12/23 0:57,10,Rapido
3/12/23 0:08,10,EFICIENCIA Y ECONOMIA
3/12/23 0:04,9,AGILIDAD Y MUY AMIGABLE
3/11/23 22:23,9,Rapidez
3/11/23 21:19,10,Es fácil y rápido
3/11/23 21:07,9,fue rapido
3/11/23 21:03,10,es facil su informacion
3/11/23 19:43,10,por que tehace revisar bien tus necesidades
3/11/23 19:12,10,servicio
3/11/23 19:06,10,"EXCELENTE SERVICIO, FACILIDDAD PARA NAVEGAR POR LA PAGINA"
3/11/23 19:04,10,FUE FACIL
3/11/23 18:52,10,"EL PROCESO ES  MUY PACIL, YESTOY MUY SATISFECHA CON EL COSTO DEL CAMBIO DE HORARIO QUE ACABO DE HACER"
3/11/23 18:11,10,Porque fue muy facil y barato cambiar mi vuelo
3/11/23 17:45,10,Buen servicio
3/11/23 17:41,10,amigable
3/11/23 17:37,10,ES MUY SENCILLO HACER CAMBIOS
3/11/23 17:20,10,EXCELENTE SERVICIO DIGITAL
3/11/23 16:34,9,Facil. caro el equipaje documentado
3/11/23 12:23,10,Me parece muy sencillo y rapido el proceso para reservar boletos
3/11/23 6:13,10,POR PLATAFORMA AMABLE
3/11/23 6:05,10,EXCELENTE SERVICIO
3/11/23 4:32,10,es facil y comoda
3/11/23 4:19,10,Excelente servicio
3/11/23 3:23,10,bien
3/11/23 2:38,10,fue rapido
3/11/23 2:15,9,muy eficiente la plataforma
3/11/23 2:05,10,buen servicio
3/11/23 1:50,10,ME HA SIDO DE GRAN UTILIDAD ESTE PROCESO
3/11/23 1:42,10,rápido
3/11/23 1:05,10,POR LA FACILIDAD
3/11/23 0:35,10,Es muy rapida y segura la atencion en linea. Gracias
3/11/23 0:13,10,Fácil de usar y muy rápido
3/11/23 0:13,10,FLEXIBILIDAD DE CAMBIOS
3/11/23 0:02,10,Flexible
3/10/23 23:46,10,Na
3/10/23 23:35,10,HAN SIDO MUY EFICIENTES Y CON CALIDAD
3/10/23 23:31,10,RAPIDEZ
3/10/23 22:19,10,N/A
3/10/23 22:15,10,Fue facil hacer el cambio de vuelo reservado
3/10/23 22:13,10,todo bien
3/10/23 21:46,10,SENCILLO Y AGIL
3/10/23 21:45,10,TODO BIEN
3/10/23 21:33,10,EXCELENTE
3/10/23 20:57,9,FACIL ACCESO
3/10/23 20:46,10,excelente
3/10/23 20:34,9,por sus precios justos y por su exelente atencion
3/10/23 19:55,10,es facil hacerlo
3/10/23 19:35,10,.
3/10/23 19:29,10,1
3/10/23 19:28,10,RAPIDO Y EFICIENTE
3/10/23 18:47,10,buen servicio
3/10/23 18:30,10,Muy fácil la gestión
3/10/23 18:26,10,EFICIENTES
3/10/23 18:12,9,"ha mejorado mucho el servicio de la página, es más versátil"
3/10/23 18:09,10,flexibilidad
3/10/23 17:58,10,ÁGIL Y SENCILLO PROCEDIMIENTO SIN COMPLICACIONES
3/10/23 17:54,10,Por la facilidad para realizar cambios.
3/10/23 17:54,9,por su rapidez
3/10/23 17:44,10,todo muy bien
3/10/23 17:44,9,todo muy bien
3/10/23 17:29,10,fACIL DE REALIZAR LA COMPRA
3/10/23 17:29,10,la mejor plataforma y transparencia de compra.
3/10/23 17:25,9,"Es practico, solo diria que existieran mas opciones para elegir el tipo de combo cuando uno no quiere tomar algo de mayor costo."
3/10/23 17:00,9,Por que es facil
3/10/23 16:59,10,ME ENCANTA PODER HACER CAMBIOS SIN CONTRATIEMPOS Y EL SERVICIO
3/10/23 16:38,10,Excelente Servicio
3/10/23 16:27,10,ha mejorado mucho el servicio
3/10/23 16:12,10,Facilidad y seguridad
3/10/23 16:06,10,e
3/10/23 15:14,10,excelente servicio
3/10/23 15:02,9,Porque brindan un buen servicio
3/10/23 14:42,10,Sencillo
3/10/23 14:38,10,Super facil y rapido
3/10/23 14:24,10,BUENAS POLITICAS
3/10/23 12:53,10,Porque son claros
3/10/23 9:12,10,POR PRACTICIDAD
3/10/23 6:42,10,las indicaciones son fáciles de seguir
3/10/23 6:31,10,FACIL DE UTILIZAR
3/10/23 6:04,10,FACILIDAD DE RESERVACION YBUENOS PRECIOS
3/10/23 4:51,10,Es facil
3/10/23 4:38,9,FACIL
3/10/23 3:00,9,Práctica
3/10/23 2:53,10,fuente
3/10/23 2:50,10,MUY BUEN SERVICIO
3/10/23 2:29,10,FACIL
3/10/23 2:28,10,facil de selesccionar sin necesidad repreesntante
3/10/23 1:45,10,OK
3/10/23 1:37,10,ecxelente serv
3/10/23 1:10,10,OK
3/10/23 1:02,9,Rapidez y claridad.
3/10/23 0:41,10,XX
3/10/23 0:27,9,por buen sevicio al cliente
3/10/23 0:10,9,eficiencia
3/9/23 23:50,10,los awo
3/9/23 23:47,10,me han atendido muy bien
3/9/23 23:45,10,OK
3/9/23 23:40,10,to perfecto
3/9/23 23:39,10,Por la confianza
3/9/23 23:36,10,es fácil realizar modificaciones en mi intinerario
3/9/23 23:29,10,FUE RÁPIDO
3/9/23 22:49,10,EXCELNETE SERVICIO
3/9/23 22:41,10,Buen Servicio
3/9/23 22:38,10,por bajos costos
3/9/23 22:32,10,"Está claro el procedimiento, pero considero también se debería poder modificar destino del vuelo y nombre de pasajero"
3/9/23 22:16,10,La plataforma es muy sencilla y exacta para usar.
3/9/23 22:09,10,.
3/9/23 21:48,9,Es una buena App
3/9/23 20:59,10,muy buenos
3/9/23 20:46,10,son excelentes a mi gusto
3/9/23 20:40,10,lo rapido
3/9/23 20:17,10,"me gusta su atencion, costos y seguridad"
3/9/23 19:34,9,es facil
3/9/23 19:13,10,FUE FACIL
3/9/23 19:03,10,ECONOMIA Y RAPIDEZ
3/9/23 18:54,10,Muy facil de usar esa plataforma
3/9/23 18:46,9,facil y rapido
3/9/23 18:34,10,porque son una aerolinea con precios accesibles y aviones cómodos y limpios.
3/9/23 18:13,10,Es muy fácil.
3/9/23 18:07,10,"recomiendo a Sofia Isaguirre excelente servicio bien amables, y me resolvieron mis necesidades. quede fascinada."
3/9/23 17:53,9,PORQUE LO REALICE DESDE MI CASA
3/9/23 17:32,10,porque me falciltan mucho la forma de comprar y volar
3/9/23 17:29,10,los costos sin duda son accesibles
3/9/23 17:20,10,por buena atencion y efectividad
3/9/23 17:16,10,Pude realizar 2 veces cambio de vuelo sin problema
3/9/23 17:05,10,Maravilloso servicio
3/9/23 17:05,9,MEGUSTARIA VER EL ITINERARIO COMPELTO ANTES DEL PAGO. NO SOLO EL VUELO AFECTADO
3/9/23 16:49,10,Muy facil.  Gracias
3/9/23 16:42,10,A
3/9/23 16:34,10,rapido
3/9/23 16:18,10,"Muy amigabble la plataforma , muy buen servicio"
3/9/23 15:46,10,muy eficiente
3/9/23 15:39,10,LA INFORMACION ES MUY CLARA Y AGILIZA TODO
3/9/23 14:59,10,Muy facil
3/9/23 14:51,10,Porque es fácil y rápido.
3/9/23 14:50,9,fue claro y facil hacerlo
3/9/23 14:05,10,EXCELENTE
3/9/23 12:53,10,Muy facil de realizar mi reservacion
3/9/23 12:40,10,Facilidad en linea
3/9/23 5:59,10,Rapidez
3/9/23 5:50,9,"Casi. perfecto, si no trataran de ensartarme en cada paso creo que seria un mejor servicio"
3/9/23 5:45,10,Buena interfaz y amable
3/9/23 5:02,9,POR LA FACILIDAD DE LA FUNCIONALIDAD
3/9/23 5:00,10,Es sencillo y fácil para el usuario
3/9/23 3:21,10,facil rapido
3/9/23 2:55,10,RAPIDO
3/9/23 2:28,10,excelente servicio
3/9/23 2:27,10,FACIL
3/9/23 2:08,10,x
3/9/23 1:57,9,Fluye bien el proceso
3/9/23 0:47,10,ES MUY AMIGABLE
3/8/23 23:34,9,EL TRAMITE SE ME HACE SENCILLO Y RAPIDO
3/8/23 23:33,10,"rapido,seguro,confiable"
3/8/23 22:32,10,POR RAPIDEZ
3/8/23 22:27,10,"fue sencillo , rapido, y entendible."
3/8/23 22:03,10,siempre he tenido buen servicio
3/8/23 21:52,10,Todo muy rápido y efectivo
3/8/23 21:43,10,EL SERVICIO ES MUY COMODO Y FACIL
3/8/23 21:25,10,estuvo fácil
3/8/23 21:01,10,TRAMITE AGIL
3/8/23 20:58,10,rapido facil
3/8/23 20:53,10,NO TUVE CONTRATIEMPOS
3/8/23 20:32,9,SERVICIO
3/8/23 19:59,10,SIN PROBLEMAS
3/8/23 19:58,10,FACIL ACCESO
3/8/23 19:37,10,GRACIAS
3/8/23 19:17,10,Los amo.
3/8/23 19:02,10,EXCELENTE SERVICIO
3/8/23 19:01,10,por que pude cambiar  el nombre dela persona del vuelo
3/8/23 19:01,9,Pude cambiar exitosamente mi vuelo
3/8/23 18:59,9,facilidad
3/8/23 18:50,10,El proceso es facil y rapido
3/8/23 18:45,10,exlente
3/8/23 18:31,10,super rapida y nada compleja
3/8/23 18:10,10,MUY EFICAZ
3/8/23 17:52,10,buena velocidad de respuesta
3/8/23 17:43,10,facil y rapido
3/8/23 17:24,10,todo el proceso es muy amigable
3/8/23 17:13,10,Facil de navegar
3/8/23 16:54,10,buena atención
3/8/23 16:52,9,Precio
3/8/23 16:34,10,FACIL
3/8/23 16:13,10,MUY BUENO
3/8/23 16:02,10,Facil uso en su pagina
3/8/23 15:54,10,"Fácil y Rápido, todo muy claro y amigable"
3/8/23 15:23,10,Todo fue muy rápido y sencillo
3/8/23 15:16,10,muy rápido y sencillo
3/8/23 15:14,10,BUEN TRABAJO
3/8/23 15:11,10,OK
3/8/23 14:29,9,Por la flexibilidad
3/8/23 7:34,10,CALIDAD Y SERVIICIO
3/8/23 6:49,10,BUEN SERVCIO
3/8/23 5:54,10,RAPIDO Y CLARO
3/8/23 5:49,10,Facilidad de navegación
3/8/23 4:33,10,FACIL
3/8/23 4:33,10,excelente servicio
3/8/23 4:06,10,EXCELENTE
3/8/23 3:42,10,POR SUS ATENCIONES SUS AVIONES NUEVOS
3/8/23 3:33,9,me gusto
3/8/23 3:33,10,Por la rapidez del proceso
3/8/23 3:22,10,es facil y rapido
3/8/23 3:00,10,eficiencia y varias opciones
3/8/23 2:39,9,por practicos y facilidad en reserva
3/8/23 2:33,10,por lo frapido qu son
3/8/23 2:10,10,excelente todo
3/8/23 2:03,10,Todo bien
3/8/23 1:26,10,precio
3/8/23 1:25,10,EXCELENE SERVICIO
3/8/23 1:23,10,SU FACIL DE HACER COMPRAR DE VUELOS
3/8/23 0:53,10,"EXCELENTE SERVICIO, MUY ENTENDIBLE"
3/7/23 23:51,10,"Muy buen servicio, muy sencillo."
3/7/23 23:47,10,excelente servicio y rapidez
3/7/23 23:05,10,Todo el proceso se realizo muy bien
3/7/23 22:57,10,FACILIDAD
3/7/23 22:36,9,por que en el cambio no me da la opción de pago con tarjeta de debito
3/7/23 22:33,10,FUE RAPIDO
3/7/23 22:23,10,"mi boleto es Priority y aun así me pide pagar por cambiar de asiento, me parece una exageracion"
3/7/23 22:20,10,servicio
3/7/23 22:08,10,Muy intuitivo
3/7/23 21:26,10,su servidor es amigable
3/7/23 20:43,9,acceso amigable
3/7/23 20:38,10,Eficiente
3/7/23 20:26,10,POR EL BUEN SERVICIO
3/7/23 20:25,10,porque fue facil
3/7/23 20:25,10,Fácil transacción
3/7/23 19:44,9,"El portal te guia paso a paso, solo en la hora de dividir los equipajes seleccionados por cada uno no entendi como hacerlos"
3/7/23 19:30,10,BUENA ATENCION
3/7/23 19:26,10,El proceso es muy fácil
3/7/23 19:26,10,facil
3/7/23 19:22,9,ES FACIL DE REALIZAR
3/7/23 19:21,10,Muy facil y amigable
3/7/23 19:18,10,excelente
3/7/23 19:10,9,BUEN SERVICIO
3/7/23 19:01,10,esta facil
3/7/23 18:47,10,accesibilidad
3/7/23 18:42,10,PUEDES HACER CAMBIOS EN CUALQUIER MOMENTO
3/7/23 18:35,10,fue muy rápido hacer el cambio de nombre de pasajero
3/7/23 18:20,10,porque hacen un servicio excelente y muy fácil
3/7/23 18:18,10,Buena atencion
3/7/23 18:13,9,MUY ACCESIBLE AL MOMENTO DE REALIZAR CAMBIOS
3/7/23 18:06,10,la rapidez y claridad de la pagina
3/7/23 18:03,10,Eficiencia
3/7/23 17:56,10,TODO MUY SENCILLO Y FACIL DE PROCESAR
3/7/23 17:33,10,RAPIDEZ
3/7/23 17:10,10,todo funciona bien y es facil de entender
3/7/23 17:07,10,Facilidad en la compra
3/7/23 17:05,10,es bueno
3/7/23 17:05,10,EXCELENTE SERVICIO
3/7/23 16:50,9,por la facilidad y lo angil para realizar compra y actualizaciones de la compra
3/7/23 16:43,9,precio
3/7/23 16:42,10,practico
3/7/23 16:23,10,buenos
3/7/23 16:16,10,LO MEJOR
3/7/23 16:10,10,POR SUS PRECIOS ACCESIBLES
3/7/23 16:05,10,funciono
3/7/23 14:44,9,Fue bastante fácil y económico
3/7/23 14:40,10,Eficiencia
3/7/23 14:13,9,EXELENTE
3/7/23 14:11,10,"es muy sencillo e intuitivo, me gusta la plataforma web y la aplicacion movil."
3/7/23 14:03,10,buenas opciones de vuelos y precios competitivos
3/7/23 13:43,10,Es un servicio barato
3/7/23 10:15,10,Muy buenos precios y buen servicio.
3/7/23 6:25,10,PUDE HACER CAMBIOS
3/7/23 6:20,10,Rápido
3/7/23 6:07,9,ok
3/7/23 5:53,9,rapido
3/7/23 4:49,10,muy fácil hacer reservación al gusto
3/7/23 4:36,10,me ayudó a corregir sin problema
3/7/23 4:09,10,Excelente servicio
3/7/23 3:51,9,MUY FACIL
3/7/23 3:20,10,económico y calidad
3/7/23 3:05,9,es un procedimiento sencillo
3/7/23 2:44,10,MUY FÁCIL Y RÁPIDO.
3/7/23 2:21,10,FUE FÁCIL Y ACCESIBLE
3/7/23 1:57,10,"Velocidad, transparencia, seguridad"
3/7/23 1:46,9,POR LOS PRECIOS Y FACILIDADES DE CAMBIO DE ITINERARIO
3/7/23 1:39,10,MUCHISIMAS GRACIAS SON LA MEJOR LINEA AEREA DE MEXICO!!! BILLONES DE GRAX
3/7/23 0:51,10,MUY AMIGABLE LA PAGINA
3/7/23 0:30,9,POR EL SERVICIO
3/7/23 0:29,10,excelentes
3/7/23 0:26,10,Todo cool y fácil
3/7/23 0:20,10,es sencillo hacer cambios
3/6/23 23:53,10,facilidad
3/6/23 23:53,10,la mejor
3/6/23 23:36,10,rapidez
3/6/23 23:08,10,Por lo practico
3/6/23 22:21,10,es bueno
3/6/23 21:10,10,porque si
3/6/23 21:07,10,CAMBIAN LOS VUELOS
3/6/23 21:07,10,TODO BIEN
3/6/23 20:33,10,por el Servicio
3/6/23 20:15,10,SE PUEDE CANCELAR EL VIAJE O CAMBIAR
3/6/23 19:12,10,ES MUY FACIL
3/6/23 18:58,10,Muy amables y funcional la forma de operar
3/6/23 18:08,10,super facil
3/6/23 17:33,9,na
3/6/23 17:28,10,si
3/6/23 17:19,10,OK
3/6/23 16:53,10,Por que es muy practica
3/6/23 16:47,10,EXCELENTE
3/6/23 16:33,9,RAPIDO Y EFICIENTE
3/6/23 16:07,10,Muy agil y facil de entender la pagina
3/6/23 16:07,10,MUY SENCILLA Y COMODA LA MANERA DE CAMBIAR EL VUELO
3/6/23 16:05,9,ESTA FACIL DE SEGUIR
3/6/23 16:03,10,RAPIDO Y SENCILLO
3/6/23 15:59,10,"Excelente servicio,"
3/6/23 15:36,10,Funciona bien
3/6/23 15:33,10,Buen servicio
3/6/23 15:32,10,TODO BIEN
3/6/23 14:41,10,ME AGRADA SU SERVICIO
3/6/23 14:11,10,MUY ACCESIBLES
3/6/23 14:11,10,PRECIO Y SERVICIO
3/6/23 13:17,10,mas rapido y acecible
3/6/23 11:03,10,eficaz
3/6/23 6:08,10,MUY ACCESIBLE
3/6/23 5:02,10,Facilidad al comprar boletos
3/6/23 4:24,10,ES MAS RAPIDO
3/6/23 3:52,10,TODOFACIL Y RAPIDO
3/6/23 3:30,10,buen servicio
3/6/23 3:17,9,CLARIDad e la pagina web
3/6/23 2:15,10,POR LOS EXCELENTES PRECIOS
3/6/23 2:02,10,facil realizas reservación
3/6/23 0:30,9,"ESTA FACIL MODIFICAR, AGREGAR, QUITAR ES MAS SENCILLO"
3/6/23 0:14,10,me gusta su servicio
3/5/23 23:22,10,transparencia de la pagina y fcilidad
3/5/23 22:39,10,facil
3/5/23 22:08,10,bueno
3/5/23 22:04,9,Plataforma Amigable
3/5/23 21:04,10,Exelente servicio al hacer cambios de reservacion
3/5/23 20:30,9,es una GUI muy intuitiiva
3/5/23 20:28,9,Son responsables
3/5/23 20:21,10,Flexibilidad
3/5/23 20:15,9,"rápido, claros y confiables"
3/5/23 19:54,10,Fue sencillo
3/5/23 19:52,10,por que es muy fácil entrar a la pagina
3/5/23 19:41,10,EXCELENTE SERVICIO
3/5/23 19:32,10,muy rapido
3/5/23 18:50,10,muy recomendados para viajar 10/10
3/5/23 18:46,10,POR LA EFICIENCIA Y CLARIDAD
3/5/23 18:02,10,Buen servicio.
3/5/23 17:52,10,SI
3/5/23 17:39,10,POR EFICIENTES Y RESPONSABLES
3/5/23 17:10,10,excelente
3/5/23 16:47,9,BUENE TARIFA
3/5/23 16:09,10,la mejor aerolinea
3/5/23 15:32,10,ACCESIBLE
3/5/23 14:50,10,Fue fácil comprar
3/5/23 14:41,10,"facil de entender la plataforma, no se ciclo y muy rapida"
3/5/23 14:12,10,rápido y sin costo
3/5/23 12:29,10,buen servicio
3/5/23 9:07,10,es practico y fueron las mejores tarifas ademas de que el pago con puntos tiene muchos beneficios
3/5/23 6:54,10,POR LA FACILIDAD DE MANEJO DE SU PAGINA
3/5/23 6:21,9,muy fluido
3/5/23 6:15,9,por que es una aplicación muy amigable
3/5/23 5:33,9,POR QUE NO HE PODIDO DEFINIR EL TRANSPORTE POR QUE NO ESTA MUY CLARO
3/5/23 4:53,10,Buen Cervicio
3/5/23 4:20,10,Good
3/5/23 3:32,10,Porque se obtiene respuesta y solución inmediata con los medios que proponen en los servicios.
3/5/23 2:31,10,buen servicio
3/5/23 1:58,10,BUENA PAG
3/5/23 1:56,9,muy facil
3/5/23 1:44,10,Precio
3/5/23 1:18,10,porque se soluciono mi cambio de itinerario
3/5/23 0:57,10,"PORQUE SON EFICIENTES EN SUS SERVICIOS Y EL PERSONAL QUE ATIENDE VIA TELEFONICA, ES MUY AMABLE."
3/5/23 0:16,10,Facilidad
3/4/23 22:46,10,es rapido
3/4/23 22:11,10,.
3/4/23 21:29,9,facilidad
3/4/23 21:00,9,EXCELENTES PRECIOS
3/4/23 20:47,10,confiable
3/4/23 19:48,10,POR QUE FUE FACILICIMO CAMBIAR MI VUELO
3/4/23 19:13,9,la plataforma es muy amigable para el usuario
3/4/23 18:36,10,FACIL
3/4/23 18:14,10,Excelente servicio y rapidez  confiable  gracias VIVA !!
3/4/23 18:08,10,EXCELENTES
3/4/23 18:05,10,Fácil
3/4/23 17:35,10,customer service was a lot of help
3/4/23 17:34,10,siempre viajo muy comoda
3/4/23 16:59,9,Es fácil su portal y tienen buen servicio
3/4/23 16:31,10,Es muy sencillo
3/4/23 16:01,10,EXELENTE
3/4/23 15:50,10,Fácil de usar
3/4/23 15:37,10,POR QUE SON CONSCIENTES DE NECESIDADES Y AYUDAN A MUCHA GENTE QUE NO PODRIA VOLAR SI UDS NO OFRECIERAN TAN EXCELENTE SERVIVIOIO Y PRECIOS
3/4/23 15:25,10,Es fácil entrar a administrar la reservación desde su página web :)
3/4/23 14:24,10,SERVICIO
3/4/23 13:39,10,muy fácil de usar
3/4/23 12:41,10,buen servicio
3/4/23 6:45,9,El sistema es muy intuitivo y permite hacer la gestión de forma sencilla
3/4/23 6:15,10,buen servicio
3/4/23 5:29,10,HASTA EL MOMENTO TODO HA IDO MUY BIEN
3/4/23 5:05,10,muy amigable y rapido
3/4/23 4:33,10,Los pasos a seguir son sencillos.
3/4/23 4:11,10,es simple y claro
3/4/23 4:00,10,ES FACIL
3/4/23 3:32,10,Me agrada su sistema amigable y dinámico
3/4/23 3:22,10,facil
3/4/23 2:42,9,Es muy sencillo hacer los cambios y es muy claro el proceso
3/4/23 1:59,10,BUEN SERVICIO
3/4/23 1:43,9,agil y rapido
3/4/23 1:26,10,Muy fácil e intuitiva
3/4/23 1:15,10,SON UNA PLATAFORMA QUE SE AJUSTA A MIS NECESIDADES
3/4/23 0:23,10,POR LA FACILIDAD DE USO.
3/4/23 0:03,10,facilidad de cambio
3/3/23 23:53,10,Todo excelente!
3/3/23 23:52,10,excelente atencion al telefono y que den la opcion de 1 cambio gratis esta genial
3/3/23 23:04,10,FACIL Y RAPIDO
3/3/23 21:55,9,el pago es muy fácil de realizar
3/3/23 21:52,10,rapido servicio
3/3/23 21:38,10,MAS  FACIL K LA VERSION ANTERIOR
3/3/23 21:34,10,FACIL Y RAPIDO
3/3/23 21:22,10,"La página es muy entendible, interactiva, la iconografía es muy entendible y ayuda a entender y es fácil realizar la compra de vuelos."
3/3/23 21:14,10,Facilidades que dan
3/3/23 20:04,10,Muy facil a navegar el sitio
3/3/23 19:57,10,Fue rapido y sencillo
3/3/23 19:53,10,informacion rapida y facil acceso
3/3/23 19:51,9,MUY BUEN SERVICIO
3/3/23 19:10,10,FACIL DE HACERLO Y BUEN PRECIO
3/3/23 18:37,10,"precio , accesibilidad"
3/3/23 18:15,10,X
3/3/23 18:07,10,AGILIDAD
3/3/23 17:54,10,excelente la facilidad d elos cambios
3/3/23 17:53,10,buen servicio
3/3/23 17:19,10,FACIL DE USAR
3/3/23 16:35,10,MUY BUENOS SERVICIOS MIS AMIGOS GRACIAS...
3/3/23 16:06,10,AYUDAN A SUS CLIENTES Y NO SON ABUSIVOS
3/3/23 15:34,10,super rapido y facil de entender
3/3/23 15:32,9,Buen servicio
3/3/23 15:31,10,fue muy rápido
3/3/23 12:44,10,Facil y Muy informativo
3/3/23 7:29,10,POR EFECTIVO
3/3/23 6:49,10,FACILIDADES EN LA PAGINA
3/3/23 6:29,10,super rapido
3/3/23 5:24,9,"Recomiendo el proceso porque es sencillo y rápido, espero puedan agregar el cambiar de rutas en el sitio web."
3/3/23 4:31,10,"MUY FACIL TODO, MUCHAS GRACIAS"
3/3/23 4:28,10,POR EL BUEN SERVICIO
3/3/23 3:33,10,es confiable
3/3/23 3:28,10,Fácil e intuitiva la interacción con su plataforma. Gracias.
3/3/23 3:21,10,Es muy amigable la navegacion
3/3/23 3:02,10,buen servicio facil de reservar
3/3/23 2:59,10,Muy accesible
3/3/23 2:59,10,POR FACILITO
3/3/23 2:25,10,saludos
3/3/23 2:02,10,FACIL Y RAPIDO
3/3/23 1:59,10,"FACIL RESERVAR, Y PRECIOS"
3/3/23 1:45,9,POR LA ACCESIBILIDAD
3/3/23 1:39,10,FACILIDAD
3/3/23 1:28,10,CALIDAD
3/3/23 1:26,10,"ATENCION, FLEXIBILIDAD, PRECIO"
3/3/23 0:34,10,porque me dieron la solucion
3/3/23 0:25,10,"muy practico, no tienes que esperar horar en linea como cuando es por telefono."
3/3/23 0:20,10,EXCELENTE
3/3/23 0:04,10,Super fácil de hacer mi cambio de vuelo
3/2/23 23:59,10,es practica y amigable
3/2/23 23:56,9,"Muy eficiente, amigable y los termins de cambio muy correctos"
3/2/23 23:54,10,RAPIDO YCOMODO
3/2/23 23:49,9,ATENCION BUENA
3/2/23 23:22,10,excelente serviciio a buen precio
3/2/23 23:00,10,SUPERÁNDOSE
3/2/23 22:26,10,excelente servicio
3/2/23 22:03,9,web site
3/2/23 21:46,10,buen servicio
3/2/23 21:45,10,Excelente servicio
3/2/23 21:44,10,FACILIDAD
3/2/23 21:41,9,por la atencion y servicios que dan
3/2/23 20:56,10,Fácil.
3/2/23 19:41,9,fUE FÁCIL
3/2/23 19:29,10,EXCELENTE SERVICIO
3/2/23 19:22,10,Por su excelencia en el servicio
3/2/23 19:10,10,es muy amigable la pagina y puedo tomar mi tiempo para hacer los cambios que necesito.. gracias
3/2/23 19:01,9,POR DISPOIBILIDAD DE VUELOS
3/2/23 18:50,10,Muy fácil de hacer cambios
3/2/23 18:34,9,su facilidad de d acceso
3/2/23 18:30,10,Sencillo y seguro.
3/2/23 18:22,10,bueno
3/2/23 17:47,10,S
3/2/23 17:03,10,super facil
3/2/23 16:46,9,"informacion accesible, fácil de hacer cambios y modificaciones"
3/2/23 16:45,9,por ser confiables
3/2/23 16:34,10,eficacia
3/2/23 16:23,10,La pagina de Internet es muy facil de entender para hacer los tramites
3/2/23 16:22,10,Muy sencillo y accesible
3/2/23 16:04,10,ES rapido
3/2/23 15:46,10,El proceso es muy ágil y claro
3/2/23 15:42,10,si
3/2/23 15:33,10,PODER HACER CAMMBIOS SIN COSTO RAPIDO Y FACIUL SE AGRADECE
3/2/23 15:27,10,fue muuy facil y rapido pero pondria paypal como forma de pago :)
3/2/23 15:12,10,PRECIOS ACCEISIBLES Y APOYO PARA MIS CAMBIOS CUANDO SOLICITO
3/2/23 12:50,10,Like
3/2/23 7:59,10,Son buenos
3/2/23 7:08,10,La pagina es amigable y se puede elegir de forma dinamica
3/2/23 5:08,10,por lo barato y lofacil
3/2/23 4:28,10,Porque la página es muy sencilla
3/2/23 4:23,10,Agil y sencillo
3/2/23 4:06,10,exelente servicio
3/2/23 3:34,9,FUE MUY CLARO Y PRONTO
3/2/23 3:15,10,"Es muy facil, OJO por telefono hacen esta encuesta y esta pregunta si quiere uno contestar 10 solo toma el 1"
3/2/23 2:37,10,Very easy
3/2/23 2:30,10,RAPIDO Y FACIL
3/2/23 2:04,9,Por la rapidez
3/2/23 1:42,10,0.1
3/2/23 1:36,10,MUY FÁCIL Y RÁPIDO
3/2/23 1:32,9,Por la flexibilidad y claridad en el proceso de compra y las opciones existentes.
