,Date,nps,Comment
26686,3/8/23 6:19,8,al elegir maleta es complicado. La pagina me saco de completo cuando quise editar las maletas.
26687,3/8/23 6:17,0,no me aoparecio los meses sin intereses culos
26688,3/8/23 6:10,7,"BUENO AUN TIENDE A DESCONFIAR AL INTRODUCIR LOS DATOS DE LA TARJETA, YA QUE MARCA LOS DATOS"
26689,3/8/23 6:07,1,No funcionan setraba
26690,3/8/23 6:04,5,buena
26691,3/8/23 5:57,6,LA VERDA SE ME HIZO MUY COMPLICADA
26692,3/8/23 5:47,8,"CORRIGUIENDO EL SISTEMA, YA QUE HACE COBROS POR UN POCO MAS DE LO INDICADO EN LOS NUMEROS"
26693,3/8/23 5:45,5,Es muy complicada
26694,3/8/23 5:43,8,mas barato
26695,3/8/23 5:40,6,la pagina es confusa
26696,3/8/23 5:38,3,Siendo claros con la vigencia de promociones y precios
26697,3/8/23 5:37,6,Cambian muy seguido la usabilidad del sitio
26698,3/8/23 5:30,2,funciona mal con payments
26699,3/8/23 5:30,8,No pude hacer pago en Firefox y tuve que cambiar a Chrome
26700,3/8/23 5:28,0,"TUVE UN PROBLEMA CON MI CUENTA Y TUVE QUE GENERAR OTRA PARA PODER COMPRAR LOS BOLETOS, EL TIEMPO DE ATENCIÓN EN EL TELEFONO ES DE MAS DE UNA HORA"
26701,3/8/23 5:26,4,Agregan cosas que no quiero y no acepta los datos de la tarjeta aunque estén bien
26702,3/8/23 5:22,8,easy
26703,3/8/23 5:21,8,DEBEN CONSIDERAR EL PAGO A MESES SIN INTERESES EN TODOS LOS VUELOS
26704,3/8/23 5:17,6,Mas tiempo mientas haces reservaciones
26705,3/8/23 5:13,5,pongan la tarifa total desde el principio
26706,3/8/23 5:12,6,cotizando todo de una vez y dejarse de rodeos
26707,3/8/23 5:10,3,INCLUYENDO MÁS CLARIDAD EN LOS PAQUETES
26708,3/8/23 5:09,8,"los  pasos para datos del pasajero, dentro del porceso, me regreso"
26709,3/8/23 5:07,6,Muy lenta y no acepta pagos
26710,3/8/23 5:05,3,Seria de utilidad que todos los costos esten incluidos desde el inicio.
26711,3/8/23 5:03,7,Tuve que hacer todo el proceso de compra 2 veces porque al final me salió mensaje de que ya había cambiado el costo.
26712,3/8/23 5:02,2,cambian los precios muy rapido no dejan hacer las transacciones
26713,3/8/23 4:56,4,I don't like being nickled and dimes
26714,3/8/23 4:55,7,Menos complicada con los cargos
26715,3/8/23 4:54,7,"DEN PRECIOS TOTALES DESDE UN INICIO, SOLO CONFUNDEN"
26716,3/8/23 4:54,7,costos mas bajos
26717,3/8/23 4:53,0,pesiima la navegacion de todo lo que te quieren vender antes de llegar al pago
26718,3/8/23 4:50,8,pone muchas trabas
26719,3/8/23 4:48,0,no respeta los precios durante el proceso de compra
26720,3/8/23 4:45,8,COLOCAR LOS EXTRAS DE VUELO CON ANTICIPACION
26721,3/8/23 4:45,8,"Podrían mejorar en tener menos adicionales. Por otro lado saqué HSBC Viva, pensando en que tendría mejores beneficios pero su aliado HSBC echa a perder y los mancha en cuanto a experiencia del cliente. No cuentas con la confirmación necesaria."
26722,3/8/23 4:44,7,muy complicada
26723,3/8/23 4:43,1,"Su pagina miente al decir que hay promoción de pago de vuelo a meses sin intereses por BBVA y no es cierto, tres veces intente hacer el pago, y no me dejo... porque? ahí les va la respuesta: termine hablando con un ejecutivo y me confirmo que la promoción a 12 meses sin intereses por BBVA no aplicaba, que esa institución bancaria no participaba, entonces no digan mentiras si ese banco no participa y en su página aparece el logo del banco. Por comprarlo con 5 hras posteriores ya me lo subieron!! ustedes siempre ganan y uno siempre pierde."
26724,3/8/23 4:43,7,Eliminar tantas opciones para hacer click
26725,3/8/23 4:41,8,Precios
26726,3/8/23 4:40,8,ESTAN MUY CAROS LOS VUELOS
26727,3/8/23 4:37,5,"solo sean claros con su precios , y no pongan por defecto opciones de cargos que resultan molestos porque al final se comparan precios y de todas maneras ya se sabe que elegirá cada viajero sin que pongan trucos ,resulta mas molesto y tardado estar quitando opciones agregadas por defecto"
26728,3/8/23 4:36,6,eliminar anuncios
26729,3/8/23 4:34,8,Dejar que elijamos y no poner adicionales que no se quieran en automático. Simplemente poder elegir uno mismo. La pagina te pone algunas cosas en automático como cobros adicionales que eso en particular molesta.
26730,3/8/23 4:34,8,"Ofertan Vuelos desde $1, pero eso de cobrar por elegir asiento es muy extraño e incluso es una practica de la que todos los amigos tanto en oficina como en otros ambitos se burlan de ustdes, yo vuelo mas en Aeromexico, porque es mas claro en los procesos de compra y revisando los costos finales, practicamente son los mismos costos. saludos."
26731,3/8/23 4:28,8,"demasiadas cosas para agregar, deberia de ser mas practico. se pierde mucho tiempo."
26732,3/8/23 4:26,8,excelente
26733,3/8/23 4:21,3,"Complicado, mucho enredo, lento y casi casi te meten todos los adicionales en automático. Pésimo"
26734,3/8/23 4:21,5,"Agregan el cargo Reembolso total, el cual NO ES FÁCIL DE QUITAR. Pasé mucho tiempo buscando cómo quitarlo."
26735,3/8/23 4:21,8,VER BIEN LOS ACUERDOS DE MESES SIN INTERESES CON BANCO SANTANDER
26736,3/8/23 4:21,8,"sin tanto programa de agregar muchas cosas, como seguros, maletas etc."
26737,3/8/23 4:20,5,TIENE MUCHA PUBLICIDAD
26738,3/8/23 4:17,6,simplifiquen
26739,3/8/23 4:16,7,Eviten los cargos escondidos que después hay que eliminar como el seguro de viaje.
26740,3/8/23 4:16,8,SE PONE LENTA
26741,3/8/23 4:15,0,Que den tarifas REALES y no engañozas...así los podrian recomendar mas y vender mucho...mas...
26742,3/8/23 4:15,6,NO PONER TANTAS VENTANAS
26743,3/8/23 4:14,7,el proceso es confuso especialmente con las maletas y el TUA
26744,3/8/23 4:09,6,no se
26745,3/8/23 4:08,8,MUCHAS SELECCIONES
26746,3/8/23 4:07,5,no cobrar los asientos
26747,3/8/23 4:07,7,se traba mucho la pagina hay que refrescarla y solo acepta un navegador
26748,3/8/23 4:06,7,"MUCHOS PASOS PARA RESERVAR, MUCHAS COSAS PARA AGREGAR"
26749,3/8/23 4:04,6,NO CAMBIANDO LOS PRECIOS
26750,3/8/23 4:03,6,hice 4 intentos con tarjeta de debito y no fue posible pagar
26751,3/8/23 4:02,8,MUY SENCILLA
26752,3/8/23 4:01,5,LA PAGINA SALE UNA LEYENDA QUE DICE ERROR Y ES DIFÍCIL AVANZAR
26753,3/8/23 4:01,7,PAGINA AMIGABLE
26754,3/8/23 3:56,8,Mejorar el proceso de agregar maletas que no sea automático para todos los pasajeros
26755,3/8/23 3:51,7,SE ME DIFICULTO Y TARDA EN CARGAR
26756,3/8/23 3:50,8,poner menos información
26757,3/8/23 3:50,5,Problemas para pagar. No permite pagar directo con TDC
26758,3/8/23 3:48,8,NO PONIENDO TANTAS CONDICIONES
26759,3/8/23 3:45,8,Se tarda mucho en cargar y aveces hay que dar refresh a la pagina para iniciar nuevamente
26760,3/8/23 3:42,5,Ser mas practicos y mejorar el interfaz de la aplicacion
26761,3/8/23 3:42,0,"Que no expire tan rapido y que no pongan tantas trabas para subir al precio con cualquier cosa, pongan un precio con todo y ya"
26763,3/8/23 3:38,8,algunas cosas son un poco confusas
26764,3/8/23 3:37,0,"se cae muy seguido la plataforma, necesita una actualizacion, necesitas un progrmador ?"
26765,3/8/23 3:34,8,ESPERAR A LA CONFIRMACION DE MI VUELO PARA PEDIR OPINION.
26766,3/8/23 3:31,8,la información no es muy clara los tiempos de carga de la pagina son muy lentos
26767,3/8/23 3:31,5,Muchos pasos por seguir
26768,3/8/23 3:26,8,BUENA PAGINA WEB
26769,3/8/23 3:22,8,se tenia que actualizar algunas veces
26770,3/8/23 3:22,5,nos hace llenar los datos 3 veces antes de poder hacer el pago
26771,3/8/23 3:19,7,Mas rapida la pagina
26772,3/8/23 3:16,7,"está diseñada de manera confusa cuando lo que uno quiere ya sabe qué es. Para convencer de comprar servicios que deberían estar incluídos, como antes."
26773,3/8/23 3:14,8,tu proceso no funciona en firefox y eso me hizo volverlo a intentar y subio mi vuelo
26774,3/8/23 3:14,0,This is the most user unfriendly website and app I have ever used. It is very difficu . lt to book a reservation without interruptions or complete failure. I love flying Viva but it is really a problem when booking over your app or website
26775,3/8/23 3:12,0,"putodoters esuna mierda, ni sirve ese maldito programa de recompensas"
26776,3/8/23 3:10,8,"La pagina es de uso mu amable, no sugerencias.Gracias"
26777,3/8/23 3:09,8,mejorar los precios
26778,3/8/23 3:09,0,TODO
26779,3/8/23 3:06,5,no queda claro doters
26780,3/8/23 3:03,8,mejorar comodidad de asientos
26781,3/8/23 3:00,5,Su pagina no permite completar el pago con tarjeta. Se hicieron 6 intentos para el pago. Solo daba errores al procesar.
26782,3/8/23 2:54,8,los precios son elevados
26783,3/8/23 2:53,5,bueno
26784,3/8/23 2:52,7,Pregunten si quieren hoteles antes eso entorpece la experiencia
26785,3/8/23 2:51,8,Teniendo menos paginas
26786,3/8/23 2:50,7,dar mas tiempo para escoger asientos y no te cncelen la sesion
26787,3/8/23 2:50,7,los tiempos de espera en la pagina son largos
26788,3/8/23 2:47,8,Menos engorroso
26789,3/8/23 2:41,2,Bajen los precios
26790,3/8/23 2:40,8,no lo se
26791,3/8/23 2:38,8,Son muchos pasos porq llenar el formulario
26792,3/8/23 2:31,0,"NUnca he podido pagar con tarjeta de crédito.  Habilitan un vuelo directo de Bogotá a Monterrey y no es posible pagar con tarjeta de crédito. Cómo resuelven esta situación, es imposible viajar con ustedes"
26793,3/8/23 2:29,0,En lo lleneba Lin information Al final subio 25 dls mas 😡
26794,3/8/23 2:15,1,"Pésima experiencia de usuario nada interactiva ni intuitiva, mal desarrollada"
26795,3/8/23 2:15,8,un poco enredada
26796,3/8/23 2:05,7,un poco confuso y muchos cargos por cosas que deverian estar incluidas.
26797,3/8/23 2:02,0,sus tarifas ya sonmuy elevadas
26798,3/8/23 2:02,6,la página envía mensajes de error
26799,3/8/23 2:02,0,MSI no dispoibles
26800,3/8/23 2:01,3,"poner los costos en una misma pantalla,"
26801,3/8/23 2:00,8,xxx
26802,3/8/23 1:51,7,"LAS COSAS MAS CLARAS, MUCHOS CARGOS EXTRAS DE MANERA INDEPENDIENTE"
26803,3/8/23 1:47,7,la Tua es muy elevado sale casi igual de los boletos
26804,3/8/23 1:44,8,dando otras opciones de pago
26805,3/8/23 1:44,8,Ser mas claros
26806,3/8/23 1:38,6,QUITAR ANUNCIOS OBLIGADOS
26807,3/8/23 1:36,4,"menos opciones default con cobros excesivos, deben ser claros y solicitar siempre la aprobación antes"
26808,3/8/23 1:35,8,Aclarar si la tarifa incluye o no el tua
26810,3/8/23 1:30,0,why is this not working?
26811,3/8/23 1:25,6,Tuve que intentar 5 veces porque no dejaba ajustar unos cargos adicionales.
26812,3/8/23 1:24,8,Que np se sature tan facil
26813,3/8/23 1:24,6,MUY LENTA
26814,3/8/23 1:23,5,"complicada y confusa la parte de los ADICIONALES y ASIENTOS, etc"
26815,3/8/23 1:20,8,"Promos, cupones por clientes frecuentes"
26816,3/8/23 1:19,0,"todo, es nefasta"
26817,3/8/23 1:16,7,En los precios de la selección de asientos
26818,3/8/23 1:15,2,"Muy engañosa.  Quiten los ""adicionales"" que se encuentran aceptados por default."
26819,3/8/23 1:06,1,ES ENGAÑOSA LA FORMA COMO DISPONEN DE LOS BOTONES BUSCANDO REALIZAR CARGOS ADICIONALES
26820,3/8/23 1:06,7,Hacer mas amigable la interfaz y mas intuitiva ya que buscas algo y no sale de inmediato
26821,3/8/23 1:05,7,"dejar de querer de cobrar por todo, antes se podía llevar la maleta a mano sin costo"
26823,3/8/23 0:55,7,No escondan el seguro de reembolso.
26824,3/8/23 0:45,8,"Me gustaría que tuviera un contador para saber cuánto tiempo queda para concluir con el proceso, en lugar de que la página se congele y salga el aviso."
26825,3/8/23 0:39,0,card payment problem
26826,3/8/23 0:38,8,Activan servicios sin seleccionar por el cliente
26827,3/8/23 0:34,8,NO VEO REFLEJADO TUA Y ME CAUDA INCERTIDUMBRE QUE LE COBREN AL PAX
26828,3/8/23 0:34,8,Quitar el reembolso total automático
26829,3/8/23 0:34,8,Se puso muy lenta la pagina al momento de pagar
26830,3/8/23 0:32,0,"No me deja pagar y el teléfono me dice que cambio, pésimo servicio"
26831,3/8/23 0:21,0,he tratado todo el dia de agendar 2 vuelos diferentes y de ninguna manera me acepta mis datos de la tarjeta. Terrible servicio
26832,3/8/23 0:19,8,"ES RÁPIDA, PERO SALE MUCHAS OPCIONES EXTRAS"
26833,3/8/23 0:18,8,No cobrar de más a lo que se ofrece por vuelo...
26834,3/8/23 0:07,8,PONIENDO DOS OPCIONES PARA TELEFONOS Y CORREOS
26835,3/8/23 0:00,7,Sería mejor si el TUA se carga directamente al total de cada boleto en vez de ponerlo hasta el final de la compra
26836,3/7/23 23:46,5,mas o menos
26837,3/7/23 23:45,2,Que la página tenga continuidad de servicio. No pude regresarme a cambiar el nombre. Tuve que salir y ya no pude elegir los asientos de antes.
26838,3/7/23 23:38,7,Activan cargos por default y tienes que estar a las vivas para que no te cobren de más.
26840,3/7/23 23:27,7,"Meter la publicidad de hospedaje antes de concretar la compra del boleto es fastidioso, primero quiero asegurar mi vuelo y ya después si quieren ofrezcan cosas"
26841,3/7/23 23:19,8,QUITANDO UN POCO DE PROMOCIONES
26842,3/7/23 23:19,8,con menos escalas
26843,3/7/23 23:11,5,la pagina se pone lenta por lapsos y luego no concuerdan los precios con los marcados en el modo calendario
26844,3/7/23 23:09,6,fallo metodo de pago
26845,3/7/23 23:05,8,"Ampliar la explicación de condiciones, paquetes o servicios para que esté 100% claro lo que se agrega"
26846,3/7/23 23:00,6,diseño mas amigable.Ser mas claros .
26847,3/7/23 22:58,8,facilitar informacion que tua se da la opcion hasta el final de la pagina
26848,3/7/23 22:47,6,Mencionen clara y oportunamente el cargo de sus seguros en el proceso de compra.
26849,3/7/23 22:46,7,METODO DE PAGO NO PASO A LA PRIMERA
26850,3/7/23 22:45,7,NO AGREGAR SERVICIOS NO SOLICITADOS
26851,3/7/23 22:45,0,NUNCA pude pagar con la tarjeta de credito
26852,3/7/23 22:42,6,el seguro es confuso
26853,3/7/23 22:41,7,Es tardado el obtener el precio total.
26854,3/7/23 22:40,8,sin comentarios
26855,3/7/23 22:38,2,Mucho
26856,3/7/23 22:37,3,"Es un batallar con todo lo que le agregan es muy difícil poder reservar en otras aerolíneas es mucho más fácil y la verdad desespera el estar reservando, tienen mucho que mejorar"
26857,3/7/23 22:36,7,"se desconecta mucho,"
26858,3/7/23 22:36,4,"CHECAR SU FUNCIONALIDAD, YA CUANDO IBA A PAGAR ME SACO....."
26859,3/7/23 22:33,5,NO PASO MI tc AMEX SIEMPRE PASA
26860,3/7/23 22:30,7,no pidiendo tantos datos en la forma de pago
26861,3/7/23 22:28,5,No pude realizar el pago
26862,3/7/23 22:27,5,Agregan cosas por default
26863,3/7/23 22:25,7,muy requisitosa
26864,3/7/23 22:14,4,mejorar diseno
26865,3/7/23 22:09,8,QUE LA PLATAFORMA SEA MEJOR POR QUE ME COSTO HORAS COMPRAR EL VUELO POR QUE NO ME DEJABA UN FALLO EN SU SISTEMA
26866,3/7/23 22:07,7,es confusa la informacion
26867,3/7/23 22:07,2,UN VERDADERO PROBLEMA PARA QUE ACEPTEM EL COBRO. METI DIFERENTES TARJETAS POR QUE NO ME LAS ACEPTÓ.
26868,3/7/23 21:57,0,Your payment processor blocks canadaian VISA's you bastards
26869,3/7/23 21:57,5,CON INFORMACION MAS CLARA
26870,3/7/23 21:53,4,Confusas tantas opciones
26871,3/7/23 21:44,6,ok
26872,3/7/23 21:43,7,se adiere sin informar la protección de vuelo
26873,3/7/23 21:42,7,QUITAR LAS OPCIONES YA PREDETERMINADAS COMO LOS CARGOS DE LOS SEGUROS Y RECIBIR OFERTAS
26874,3/7/23 21:38,7,mas clara y menos enrredosa
26875,3/7/23 21:27,5,poco tiempo de espera para cerrar la sesion
26876,3/7/23 21:19,8,más intuitivo y menos cosas que pagar EXTRA
26877,3/7/23 21:15,6,Mucha insistencia de venta
26878,3/7/23 21:13,8,FACILITANDO EL PROCESO
26880,3/7/23 21:06,6,Evitar tener que volver a ingresar todos los datos cuando cambia la tarifa.
26881,3/7/23 21:04,8,menos anuncios
26882,3/7/23 21:00,8,SER MAR CLARO EN LAS ZONAS PARA ELEGIR SEGUROS
26883,3/7/23 21:00,6,Quitar cargos en el proceso (compra garantizada)
26884,3/7/23 20:57,6,no cambiando los precios de los boletos en el momento de pagar
26885,3/7/23 20:56,7,"ESTA VERCION A LA VERCION ANTEROR NO ESTA AMIGABLE, COMO LO SOLIA SER Y TIENE MUCHAS VENTABNAS QUE GENERAN CONFUCION AL USUARIO, YA QUE OFRECN MUCHOS SERVICIOS ADICINALES QUE POR DESCUIDO O DESCONOCIEMITO SE PUEDEN AGREGAR A TU RESERVACION Y ESO ES OLESTO"
26887,3/7/23 20:43,8,MAYOR AGILIDAD
26888,3/7/23 20:35,7,"no son claros con las promociones, dice 1 peso y le agregaron tasa ZERO"
26889,3/7/23 20:30,5,Es complicado cuando no esta uno interiorizado de la página
26890,3/7/23 20:29,7,"Mejorar la interfaz de pago, me rechazo varias veces la tarjeta"
26891,3/7/23 20:23,2,cambiar  la opción de reembolso total a una parte mas visible.... hacen trampa con eso y no se vale
26892,3/7/23 20:21,1,Mejoren el rendimiento de su página en Firefox
26893,3/7/23 20:18,6,Saliendo a tiempo.
26894,3/7/23 20:01,7,Caduca muy rapido la reservacion pero lo demas perfecto
26895,3/7/23 19:58,0,shaddy!
26896,3/7/23 19:56,1,"Simplificar el proceso, son demasiados pasos"
26897,3/7/23 19:54,0,Tu pagina esta lenta tiene muchos bugs
26898,3/7/23 19:52,1,3 veces tuve que hacer toda la operación terrible
26899,3/7/23 19:44,5,A la hora de pagar subieron el precio
26900,3/7/23 19:40,8,Ofrecen demasiadas cosas
26901,3/7/23 19:33,1,precios
26902,3/7/23 19:33,7,por que de todo cobran es molesto muy molesto
26903,3/7/23 19:32,8,hay muchas imágenes y botones activados por default que confunden
26904,3/7/23 19:31,0,"En lo que Ponca mi information de Pago, subieron sus precios"
26905,3/7/23 19:30,8,Que sean mas claros los cargos que quieren hacer
26906,3/7/23 19:26,7,No ocultar el seguro de rembolso total
26907,3/7/23 19:26,8,dar mas opcion de vuelo
26908,3/7/23 19:23,4,PESIMA PLATAFORMA
26909,3/7/23 19:21,6,me saca muy rápido de la sesión
26910,3/7/23 19:20,6,sin tantas opciones para comprar adicionales.
26911,3/7/23 19:17,7,No es amigable con los pasos...
26912,3/7/23 19:16,1,"NO PUEDO VER EL COSTO DEL VIAJE SIN INGRESAR LOS NOMBRE, INTENTE PAGAR CON DOS TARJETAS DIGITAL Y NO ME DEJO"
26913,3/7/23 19:13,7,Including taxes since the beginning of the offer of fares you show
26914,3/7/23 18:57,8,COMPACTAR INFORMACION
26915,3/7/23 18:55,5,problemas injustificados con el pago
26916,3/7/23 18:50,2,"Incluyan el TUA en el precio desde un inicio, y hay que poner mil cosas que aumenta esto que protege esto etc."
26917,3/7/23 18:49,8,EN LA PARTE DE CERTIFICADOS PODER APLICAR 2 AL MISMO TIEMPO
26918,3/7/23 18:47,5,"Cuando aparece una ventana con un contador para saber si deseas continuar con la sesión o cancelar, le picas continuar y sigue apareciendo la ventana una y otra vez sin dejarte continuar"
26919,3/7/23 18:44,8,Muy lento en seleccionar los vuelos.
26920,3/7/23 18:44,6,Estaba por pagar y me subieron el precio
26921,3/7/23 18:40,2,"es muy tardado, deberia guardar preferencias y mas datos personales"
26922,3/7/23 18:40,8,Mejor servicio y puntualidad
26923,3/7/23 18:38,0,NUNCA
26924,3/7/23 18:36,5,SE BATALLA MUCHO
26925,3/7/23 18:33,8,...
26926,3/7/23 18:32,2,no pude realizar el pago en linea
26927,3/7/23 18:24,6,MAS BARATO PORFA
26928,3/7/23 18:22,7,Podrian mejor l
26929,3/7/23 18:19,6,QUE LAS INDICACIONES SEAN CLARAS
26930,3/7/23 18:19,7,Poner tarifas netas
26931,3/7/23 18:17,3,NO me deja pagar
26932,3/7/23 18:16,8,Seleccion de asientos
26933,3/7/23 18:11,7,Muchos pasos y muchos cobros
26934,3/7/23 18:10,2,deberian mejorar sus explicaciones
26935,3/7/23 18:09,6,"Tiempos para hacer reservación, formas de pago"
